ProlificID,NativeLang,OtherLangs,TaskDesc,trial,trans,foil,answer,ReactionTime,form,identifier,result
60db167759020ccdbe5ea743,english,none,Word guessing,27,CUNNING,http://honestcookingblog.com/soundfiles/kutakuta.mp3,A,7044,kosui,kosui_CUNNING,correct
60db167759020ccdbe5ea743,english,none,Word guessing,28,HARD,http://honestcookingblog.com/soundfiles/yoroyoro.mp3,B,1222,katai,katai_HARD,correct
60db167759020ccdbe5ea743,english,none,Word guessing,29,HOPPING,http://honestcookingblog.com/soundfiles/yagurasyika.mp3,B,1510,pyoNpyoN,pyoNpyoN_HOPPING,incorrect
60db167759020ccdbe5ea743,english,none,Word guessing,30,WHISPERING,http://honestcookingblog.com/soundfiles/yoroyoro.mp3,B,1326,hisohiso,hisohiso_WHISPERING,correct
5f11e2a8816c550d41f2c18d,English,"Some German, some French",Identifying Japanese words and meanings,1,WOBBLING,http://honestcookingblog.com/soundfiles/hisohiso.mp3,A,6385,yoroyoro,yoroyoro_WOBBLING,correct
5f11e2a8816c550d41f2c18d,English,"Some German, some French",Identifying Japanese words and meanings,2,FLUFFY,http://honestcookingblog.com/soundfiles/suu.mp3,A,12474,fuwafuwa,fuwafuwa_SOFT,incorrect
5f11e2a8816c550d41f2c18d,English,"Some German, some French",Identifying Japanese words and meanings,3,NOISY,http://honestcookingblog.com/soundfiles/semai.mp3,B,3000,yakamasyii,yakamasyii_NOISY,incorrect
5f11e2a8816c550d41f2c18d,English,"Some German, some French",Identifying Japanese words and meanings,4,BIG,http://honestcookingblog.com/soundfiles/iQpai.mp3,A,1523,ookii,ookii_BIG,incorrect
5f11e2a8816c550d41f2c18d,English,"Some German, some French",Identifying Japanese words and meanings,5,SLIPPERY,http://honestcookingblog.com/soundfiles/zyiNzyiN.mp3,A,1310,nurunuru,nurunuru_SLIMY,correct
5f11e2a8816c550d41f2c18d,English,"Some German, some French",Identifying Japanese words and meanings,6,HAZY,http://honestcookingblog.com/soundfiles/tyiQtyai.mp3,B,950,boNyari,boNyari_FUZZY,correct
5f11e2a8816c550d41f2c18d,English,"Some German, some French",Identifying Japanese words and meanings,7,FULL (TO THE BRIM),http://honestcookingblog.com/soundfiles/semai.mp3,B,1667,iQpai,iQpai_FULL (TO THE BRIM),incorrect
5f11e2a8816c550d41f2c18d,English,"Some German, some French",Identifying Japanese words and meanings,8,RIP,http://honestcookingblog.com/soundfiles/zoNzoN.mp3,B,689,saku,saku_TEAR,correct
5f11e2a8816c550d41f2c18d,English,"Some German, some French",Identifying Japanese words and meanings,9,RINGING (E.G. A RINGING SOUND IN YOUR EARS),http://honestcookingblog.com/soundfiles/kosui.mp3,B,4327,kiiN,kiiN_RINGING,incorrect
5f11e2a8816c550d41f2c18d,English,"Some German, some French",Identifying Japanese words and meanings,10,TIGHT,http://honestcookingblog.com/soundfiles/zuruNzuruN.mp3,B,1412,kyuukutsuka,kyuukutsuka_TIGHT,correct
5f11e2a8816c550d41f2c18d,English,"Some German, some French",Identifying Japanese words and meanings,11,COARSE,http://honestcookingblog.com/soundfiles/fuwafuwa.mp3,A,868,zarazara,zarazara_ROUGH,correct
5f11e2a8816c550d41f2c18d,English,"Some German, some French",Identifying Japanese words and meanings,12,GOOEY,http://honestcookingblog.com/soundfiles/semai.mp3,A,2382,nebaneba,nebaneba_STICKY,incorrect
5f11e2a8816c550d41f2c18d,English,"Some German, some French",Identifying Japanese words and meanings,13,NOISY,http://honestcookingblog.com/soundfiles/kyuukutsuka.mp3,A,6602,yagurasyika,yagurasyika_NOISY,correct
5f11e2a8816c550d41f2c18d,English,"Some German, some French",Identifying Japanese words and meanings,14,TIGHT,http://honestcookingblog.com/soundfiles/boNyari.mp3,B,4106,semai,semai_CRAMPED,correct
5f11e2a8816c550d41f2c18d,English,"Some German, some French",Identifying Japanese words and meanings,15,TINY,http://honestcookingblog.com/soundfiles/zarazara.mp3,A,1233,tyiQtyai,tyiQtyai_SMALL,correct
5f11e2a8816c550d41f2c18d,English,"Some German, some French",Identifying Japanese words and meanings,16,TICKLING,http://honestcookingblog.com/soundfiles/suu.mp3,B,740,motyokoi,motyokoi_TICKLING,correct
5f11e2a8816c550d41f2c18d,English,"Some German, some French",Identifying Japanese words and meanings,17,WEARY,http://honestcookingblog.com/soundfiles/yagurasyika.mp3,B,1107,kutakuta,kutakuta_EXHAUSTED,incorrect
5f11e2a8816c550d41f2c18d,English,"Some German, some French",Identifying Japanese words and meanings,18,SLIMY,http://honestcookingblog.com/soundfiles/zoNzoN.mp3,B,2092,zuruNzuruN,zuruNzuruN_SLIMY,correct
5f11e2a8816c550d41f2c18d,English,"Some German, some French",Identifying Japanese words and meanings,19,ANNOYED,http://honestcookingblog.com/soundfiles/katai.mp3,B,1229,yakiyaki,yakiyaki_ANNOYED/IMPATIENT,incorrect
5f11e2a8816c550d41f2c18d,English,"Some German, some French",Identifying Japanese words and meanings,20,SUCK,http://honestcookingblog.com/soundfiles/tyiQtyai.mp3,A,2690,suu,suu_SUCK,incorrect
5f11e2a8816c550d41f2c18d,English,"Some German, some French",Identifying Japanese words and meanings,21,THROBBING (E.G. HEADACHE),http://honestcookingblog.com/soundfiles/tyiQtyai.mp3,B,1170,zyiNzyiN,zyiNzyiN_POUNDING (HEAD),incorrect
5f11e2a8816c550d41f2c18d,English,"Some German, some French",Identifying Japanese words and meanings,22,TIRED,http://honestcookingblog.com/soundfiles/fuwafuwa.mp3,B,5389,hetoheto,hetoheto_EXHAUSTED,correct
5f11e2a8816c550d41f2c18d,English,"Some German, some French",Identifying Japanese words and meanings,23,CLEAN,http://honestcookingblog.com/soundfiles/iQpai.mp3,A,1399,kiree,kiree_CLEAN,correct
5f11e2a8816c550d41f2c18d,English,"Some German, some French",Identifying Japanese words and meanings,24,(SPINE) TINGLING,http://honestcookingblog.com/soundfiles/zarazara.mp3,A,2173,zoNzoN,zoNzoN_SHIVERING,incorrect
5f11e2a8816c550d41f2c18d,English,"Some German, some French",Identifying Japanese words and meanings,25,ENERGETIC,http://honestcookingblog.com/soundfiles/kiree.mp3,A,983,geNki,geNki_LIVELY,correct
5f11e2a8816c550d41f2c18d,English,"Some German, some French",Identifying Japanese words and meanings,26,FULL (FROM EATING),http://honestcookingblog.com/soundfiles/kyuukutsuka.mp3,B,2238,maNpuku,maNpuku_STUFFED (FULL OF FOOD),correct
5f11e2a8816c550d41f2c18d,English,"Some German, some French",Identifying Japanese words and meanings,27,SLY,http://honestcookingblog.com/soundfiles/nurunuru.mp3,A,3185,kosui,kosui_CUNNING,correct
5f11e2a8816c550d41f2c18d,English,"Some German, some French",Identifying Japanese words and meanings,28,HARD,http://honestcookingblog.com/soundfiles/semai.mp3,B,1071,katai,katai_HARD,correct
5f11e2a8816c550d41f2c18d,English,"Some German, some French",Identifying Japanese words and meanings,29,HOPPING,http://honestcookingblog.com/soundfiles/boNyari.mp3,A,1239,pyoNpyoN,pyoNpyoN_HOPPING,correct
5f11e2a8816c550d41f2c18d,English,"Some German, some French",Identifying Japanese words and meanings,30,WHISPERING,http://honestcookingblog.com/soundfiles/kutakuta.mp3,A,3364,hisohiso,hisohiso_WHISPERING,incorrect
60ddb84386eb83559f02534c,english,english,linguistics? listening,1,WOBBLING,http://honestcookingblog.com/soundfiles/zarazara.mp3,A,2872,yoroyoro,yoroyoro_WOBBLING,correct
60ddb84386eb83559f02534c,english,english,linguistics? listening,2,FLUFFY,http://honestcookingblog.com/soundfiles/kosui.mp3,A,1306,fuwafuwa,fuwafuwa_SOFT,incorrect
60ddb84386eb83559f02534c,english,english,linguistics? listening,3,LOUD,http://honestcookingblog.com/soundfiles/saku.mp3,B,819,yakamasyii,yakamasyii_NOISY,incorrect
60ddb84386eb83559f02534c,english,english,linguistics? listening,4,BIG,http://honestcookingblog.com/soundfiles/kiiN.mp3,A,965,ookii,ookii_BIG,incorrect
60ddb84386eb83559f02534c,english,english,linguistics? listening,5,SLIMY,http://honestcookingblog.com/soundfiles/kosui.mp3,A,1243,nurunuru,nurunuru_SLIMY,correct
60ddb84386eb83559f02534c,english,english,linguistics? listening,6,FUZZY,http://honestcookingblog.com/soundfiles/kutakuta.mp3,A,1775,boNyari,boNyari_FUZZY,incorrect
60ddb84386eb83559f02534c,english,english,linguistics? listening,7,FULL (TO BURSTING),http://honestcookingblog.com/soundfiles/suu.mp3,A,1311,iQpai,iQpai_FULL (TO THE BRIM),correct
60ddb84386eb83559f02534c,english,english,linguistics? listening,8,TEAR,http://honestcookingblog.com/soundfiles/kutakuta.mp3,B,1329,saku,saku_TEAR,correct
60ddb84386eb83559f02534c,english,english,linguistics? listening,9,RINGING (E.G. A RINGING SOUND IN YOUR EARS),http://honestcookingblog.com/soundfiles/suu.mp3,B,1041,kiiN,kiiN_RINGING,incorrect
60ddb84386eb83559f02534c,english,english,linguistics? listening,10,TIGHT,http://honestcookingblog.com/soundfiles/hisohiso.mp3,B,796,kyuukutsuka,kyuukutsuka_TIGHT,correct
60ddb84386eb83559f02534c,english,english,linguistics? listening,11,GRITTY,http://honestcookingblog.com/soundfiles/zuruNzuruN.mp3,B,1332,zarazara,zarazara_ROUGH,incorrect
60ddb84386eb83559f02534c,english,english,linguistics? listening,12,STICKY,http://honestcookingblog.com/soundfiles/fuwafuwa.mp3,B,930,nebaneba,nebaneba_STICKY,correct
60ddb84386eb83559f02534c,english,english,linguistics? listening,13,NOISY,http://honestcookingblog.com/soundfiles/zoNzoN.mp3,B,2129,yagurasyika,yagurasyika_NOISY,incorrect
60ddb84386eb83559f02534c,english,english,linguistics? listening,14,TIGHT,http://honestcookingblog.com/soundfiles/maNpuku.mp3,B,1049,semai,semai_CRAMPED,correct
60ddb84386eb83559f02534c,english,english,linguistics? listening,15,TINY,http://honestcookingblog.com/soundfiles/kiiN.mp3,B,1080,tyiQtyai,tyiQtyai_SMALL,incorrect
60ddb84386eb83559f02534c,english,english,linguistics? listening,16,TICKLING,http://honestcookingblog.com/soundfiles/tyiQtyai.mp3,B,1843,motyokoi,motyokoi_TICKLING,correct
60ddb84386eb83559f02534c,english,english,linguistics? listening,17,EXHAUSTED,http://honestcookingblog.com/soundfiles/iQpai.mp3,A,1195,kutakuta,kutakuta_EXHAUSTED,correct
60ddb84386eb83559f02534c,english,english,linguistics? listening,18,GOOEY,http://honestcookingblog.com/soundfiles/iQpai.mp3,B,877,zuruNzuruN,zuruNzuruN_SLIMY,correct
60ddb84386eb83559f02534c,english,english,linguistics? listening,19,IMPATIENT,http://honestcookingblog.com/soundfiles/geNki.mp3,A,1174,yakiyaki,yakiyaki_ANNOYED/IMPATIENT,correct
60ddb84386eb83559f02534c,english,english,linguistics? listening,20,SUCK,http://honestcookingblog.com/soundfiles/zoNzoN.mp3,A,1205,suu,suu_SUCK,incorrect
60ddb84386eb83559f02534c,english,english,linguistics? listening,21,THROBBING (E.G. HEADACHE),http://honestcookingblog.com/soundfiles/saku.mp3,B,959,zyiNzyiN,zyiNzyiN_POUNDING (HEAD),incorrect
60ddb84386eb83559f02534c,english,english,linguistics? listening,22,EXHAUSTED,http://honestcookingblog.com/soundfiles/suu.mp3,A,879,hetoheto,hetoheto_EXHAUSTED,incorrect
60ddb84386eb83559f02534c,english,english,linguistics? listening,23,CLEAN,http://honestcookingblog.com/soundfiles/kyuukutsuka.mp3,A,901,kiree,kiree_CLEAN,correct
60ddb84386eb83559f02534c,english,english,linguistics? listening,24,SHIVERS (DOWN YOUR SPINE),http://honestcookingblog.com/soundfiles/yagurasyika.mp3,A,748,zoNzoN,zoNzoN_SHIVERING,incorrect
60ddb84386eb83559f02534c,english,english,linguistics? listening,25,ENERGETIC,http://honestcookingblog.com/soundfiles/ookii.mp3,B,2655,geNki,geNki_LIVELY,incorrect
60ddb84386eb83559f02534c,english,english,linguistics? listening,26,FULL (FROM EATING),http://honestcookingblog.com/soundfiles/zarazara.mp3,B,913,maNpuku,maNpuku_STUFFED (FULL OF FOOD),correct
60ddb84386eb83559f02534c,english,english,linguistics? listening,27,CUNNING,http://honestcookingblog.com/soundfiles/zyiNzyiN.mp3,A,846,kosui,kosui_CUNNING,correct
60ddb84386eb83559f02534c,english,english,linguistics? listening,28,HARD,http://honestcookingblog.com/soundfiles/kyuukutsuka.mp3,B,1020,katai,katai_HARD,correct
60ddb84386eb83559f02534c,english,english,linguistics? listening,29,HOPPING,http://honestcookingblog.com/soundfiles/tyiQtyai.mp3,A,1335,pyoNpyoN,pyoNpyoN_HOPPING,correct
60ddb84386eb83559f02534c,english,english,linguistics? listening,30,WHISPERING,http://honestcookingblog.com/soundfiles/yoroyoro.mp3,B,973,hisohiso,hisohiso_WHISPERING,correct
60df9d56277451ffa57e4827,English,Spanish,"Being given a word in English and then deciding after listening to two Japanese words, which one sounds like it would be the English word",1,WOBBLING,http://honestcookingblog.com/soundfiles/kutakuta.mp3,A,1069,yoroyoro,yoroyoro_WOBBLING,correct
60df9d56277451ffa57e4827,English,Spanish,"Being given a word in English and then deciding after listening to two Japanese words, which one sounds like it would be the English word",2,FLUFFY,http://honestcookingblog.com/soundfiles/semai.mp3,B,1123,fuwafuwa,fuwafuwa_SOFT,correct
60df9d56277451ffa57e4827,English,Spanish,"Being given a word in English and then deciding after listening to two Japanese words, which one sounds like it would be the English word",3,NOISY,http://honestcookingblog.com/soundfiles/iQpai.mp3,A,958,yakamasyii,yakamasyii_NOISY,correct
60df9d56277451ffa57e4827,English,Spanish,"Being given a word in English and then deciding after listening to two Japanese words, which one sounds like it would be the English word",4,MASSIVE,http://honestcookingblog.com/soundfiles/zoNzoN.mp3,B,1162,ookii,ookii_BIG,correct
60df9d56277451ffa57e4827,English,Spanish,"Being given a word in English and then deciding after listening to two Japanese words, which one sounds like it would be the English word",5,SLIMY,http://honestcookingblog.com/soundfiles/hetoheto.mp3,A,861,nurunuru,nurunuru_SLIMY,correct
60df9d56277451ffa57e4827,English,Spanish,"Being given a word in English and then deciding after listening to two Japanese words, which one sounds like it would be the English word",6,BLURRY,http://honestcookingblog.com/soundfiles/kosui.mp3,B,1619,boNyari,boNyari_FUZZY,correct
60df9d56277451ffa57e4827,English,Spanish,"Being given a word in English and then deciding after listening to two Japanese words, which one sounds like it would be the English word",7,FULL (TO THE BRIM),http://honestcookingblog.com/soundfiles/yagurasyika.mp3,B,1399,iQpai,iQpai_FULL (TO THE BRIM),incorrect
60df9d56277451ffa57e4827,English,Spanish,"Being given a word in English and then deciding after listening to two Japanese words, which one sounds like it would be the English word",8,RIP,http://honestcookingblog.com/soundfiles/ookii.mp3,B,745,saku,saku_TEAR,correct
60df9d56277451ffa57e4827,English,Spanish,"Being given a word in English and then deciding after listening to two Japanese words, which one sounds like it would be the English word",9,RINGING (E.G. A RINGING SOUND IN YOUR EARS),http://honestcookingblog.com/soundfiles/kutakuta.mp3,A,2686,kiiN,kiiN_RINGING,correct
60df9d56277451ffa57e4827,English,Spanish,"Being given a word in English and then deciding after listening to two Japanese words, which one sounds like it would be the English word",10,TIGHT,http://honestcookingblog.com/soundfiles/geNki.mp3,A,1217,kyuukutsuka,kyuukutsuka_TIGHT,incorrect
60df9d56277451ffa57e4827,English,Spanish,"Being given a word in English and then deciding after listening to two Japanese words, which one sounds like it would be the English word",11,COARSE,http://honestcookingblog.com/soundfiles/kutakuta.mp3,B,1016,zarazara,zarazara_ROUGH,incorrect
60df9d56277451ffa57e4827,English,Spanish,"Being given a word in English and then deciding after listening to two Japanese words, which one sounds like it would be the English word",12,GOOEY,http://honestcookingblog.com/soundfiles/yoroyoro.mp3,B,676,nebaneba,nebaneba_STICKY,correct
60df9d56277451ffa57e4827,English,Spanish,"Being given a word in English and then deciding after listening to two Japanese words, which one sounds like it would be the English word",13,NOISY,http://honestcookingblog.com/soundfiles/nurunuru.mp3,A,1305,yagurasyika,yagurasyika_NOISY,correct
60df9d56277451ffa57e4827,English,Spanish,"Being given a word in English and then deciding after listening to two Japanese words, which one sounds like it would be the English word",14,CRAMPED,http://honestcookingblog.com/soundfiles/hisohiso.mp3,B,1183,semai,semai_CRAMPED,correct
60df9d56277451ffa57e4827,English,Spanish,"Being given a word in English and then deciding after listening to two Japanese words, which one sounds like it would be the English word",15,SMALL,http://honestcookingblog.com/soundfiles/katai.mp3,A,744,tyiQtyai,tyiQtyai_SMALL,correct
60df9d56277451ffa57e4827,English,Spanish,"Being given a word in English and then deciding after listening to two Japanese words, which one sounds like it would be the English word",16,TICKLING,http://honestcookingblog.com/soundfiles/zoNzoN.mp3,A,874,motyokoi,motyokoi_TICKLING,incorrect
60df9d56277451ffa57e4827,English,Spanish,"Being given a word in English and then deciding after listening to two Japanese words, which one sounds like it would be the English word",17,TIRED,http://honestcookingblog.com/soundfiles/tyiQtyai.mp3,B,698,kutakuta,kutakuta_EXHAUSTED,incorrect
60df9d56277451ffa57e4827,English,Spanish,"Being given a word in English and then deciding after listening to two Japanese words, which one sounds like it would be the English word",18,SLIMY,http://honestcookingblog.com/soundfiles/motyokoi.mp3,A,781,zuruNzuruN,zuruNzuruN_SLIMY,incorrect
60df9d56277451ffa57e4827,English,Spanish,"Being given a word in English and then deciding after listening to two Japanese words, which one sounds like it would be the English word",19,ANNOYED,http://honestcookingblog.com/soundfiles/saku.mp3,B,920,yakiyaki,yakiyaki_ANNOYED/IMPATIENT,incorrect
60df9d56277451ffa57e4827,English,Spanish,"Being given a word in English and then deciding after listening to two Japanese words, which one sounds like it would be the English word",20,SUCK,http://honestcookingblog.com/soundfiles/geNki.mp3,B,1724,suu,suu_SUCK,correct
60df9d56277451ffa57e4827,English,Spanish,"Being given a word in English and then deciding after listening to two Japanese words, which one sounds like it would be the English word",21,POUNDING (E.G. HEADACHE),http://honestcookingblog.com/soundfiles/hisohiso.mp3,A,934,zyiNzyiN,zyiNzyiN_POUNDING (HEAD),correct
60df9d56277451ffa57e4827,English,Spanish,"Being given a word in English and then deciding after listening to two Japanese words, which one sounds like it would be the English word",22,EXHAUSTED,http://honestcookingblog.com/soundfiles/pyoNpyoN.mp3,A,1566,hetoheto,hetoheto_EXHAUSTED,incorrect
60df9d56277451ffa57e4827,English,Spanish,"Being given a word in English and then deciding after listening to two Japanese words, which one sounds like it would be the English word",23,TIDY,http://honestcookingblog.com/soundfiles/boNyari.mp3,B,958,kiree,kiree_CLEAN,incorrect
60df9d56277451ffa57e4827,English,Spanish,"Being given a word in English and then deciding after listening to two Japanese words, which one sounds like it would be the English word",24,(SPINE) TINGLING,http://honestcookingblog.com/soundfiles/kiiN.mp3,B,1149,zoNzoN,zoNzoN_SHIVERING,correct
60df9d56277451ffa57e4827,English,Spanish,"Being given a word in English and then deciding after listening to two Japanese words, which one sounds like it would be the English word",25,LIVELY,http://honestcookingblog.com/soundfiles/yakiyaki.mp3,A,829,geNki,geNki_LIVELY,correct
60df9d56277451ffa57e4827,English,Spanish,"Being given a word in English and then deciding after listening to two Japanese words, which one sounds like it would be the English word",26,FULL (FROM EATING),http://honestcookingblog.com/soundfiles/yagurasyika.mp3,B,1881,maNpuku,maNpuku_STUFFED (FULL OF FOOD),correct
60df9d56277451ffa57e4827,English,Spanish,"Being given a word in English and then deciding after listening to two Japanese words, which one sounds like it would be the English word",27,CUNNING,http://honestcookingblog.com/soundfiles/yagurasyika.mp3,A,1492,kosui,kosui_CUNNING,correct
60df9d56277451ffa57e4827,English,Spanish,"Being given a word in English and then deciding after listening to two Japanese words, which one sounds like it would be the English word",28,HARD,http://honestcookingblog.com/soundfiles/kiree.mp3,B,1237,katai,katai_HARD,correct
60df9d56277451ffa57e4827,English,Spanish,"Being given a word in English and then deciding after listening to two Japanese words, which one sounds like it would be the English word",29,HOPPING,http://honestcookingblog.com/soundfiles/kiiN.mp3,A,842,pyoNpyoN,pyoNpyoN_HOPPING,correct
60df9d56277451ffa57e4827,English,Spanish,"Being given a word in English and then deciding after listening to two Japanese words, which one sounds like it would be the English word",30,WHISPERING,http://honestcookingblog.com/soundfiles/yakiyaki.mp3,B,715,hisohiso,hisohiso_WHISPERING,correct
60e1ce0bac2c9abe97d1f0da,English,n/a,Listening to several Japanese words and guessing out of 2 options what they meant in english.,1,WOBBLING,http://honestcookingblog.com/soundfiles/zoNzoN.mp3,A,4325,yoroyoro,yoroyoro_WOBBLING,correct
60e1ce0bac2c9abe97d1f0da,English,n/a,Listening to several Japanese words and guessing out of 2 options what they meant in english.,2,FLUFFY,http://honestcookingblog.com/soundfiles/saku.mp3,A,1907,fuwafuwa,fuwafuwa_SOFT,incorrect
60e1ce0bac2c9abe97d1f0da,English,n/a,Listening to several Japanese words and guessing out of 2 options what they meant in english.,3,NOISY,http://honestcookingblog.com/soundfiles/zarazara.mp3,A,1697,yakamasyii,yakamasyii_NOISY,correct
60e1ce0bac2c9abe97d1f0da,English,n/a,Listening to several Japanese words and guessing out of 2 options what they meant in english.,4,MASSIVE,http://honestcookingblog.com/soundfiles/kosui.mp3,A,1267,ookii,ookii_BIG,incorrect
60e1ce0bac2c9abe97d1f0da,English,n/a,Listening to several Japanese words and guessing out of 2 options what they meant in english.,5,SLICK,http://honestcookingblog.com/soundfiles/kiree.mp3,B,912,nurunuru,nurunuru_SLIMY,incorrect
60e1ce0bac2c9abe97d1f0da,English,n/a,Listening to several Japanese words and guessing out of 2 options what they meant in english.,6,HAZY,http://honestcookingblog.com/soundfiles/yagurasyika.mp3,B,1094,boNyari,boNyari_FUZZY,correct
60e1ce0bac2c9abe97d1f0da,English,n/a,Listening to several Japanese words and guessing out of 2 options what they meant in english.,7,FULL (TO THE BRIM),http://honestcookingblog.com/soundfiles/tyiQtyai.mp3,A,1380,iQpai,iQpai_FULL (TO THE BRIM),correct
60e1ce0bac2c9abe97d1f0da,English,n/a,Listening to several Japanese words and guessing out of 2 options what they meant in english.,8,RIP,http://honestcookingblog.com/soundfiles/zoNzoN.mp3,B,4231,saku,saku_TEAR,correct
60e1ce0bac2c9abe97d1f0da,English,n/a,Listening to several Japanese words and guessing out of 2 options what they meant in english.,9,RINGING (E.G. A RINGING SOUND IN YOUR EARS),http://honestcookingblog.com/soundfiles/geNki.mp3,A,1133,kiiN,kiiN_RINGING,correct
60e1ce0bac2c9abe97d1f0da,English,n/a,Listening to several Japanese words and guessing out of 2 options what they meant in english.,10,PINCHING,http://honestcookingblog.com/soundfiles/zarazara.mp3,B,1529,kyuukutsuka,kyuukutsuka_TIGHT,correct
60e1ce0bac2c9abe97d1f0da,English,n/a,Listening to several Japanese words and guessing out of 2 options what they meant in english.,11,COARSE,http://honestcookingblog.com/soundfiles/yagurasyika.mp3,A,4198,zarazara,zarazara_ROUGH,correct
60e1ce0bac2c9abe97d1f0da,English,n/a,Listening to several Japanese words and guessing out of 2 options what they meant in english.,12,STICKY,http://honestcookingblog.com/soundfiles/kosui.mp3,A,1403,nebaneba,nebaneba_STICKY,incorrect
60e1ce0bac2c9abe97d1f0da,English,n/a,Listening to several Japanese words and guessing out of 2 options what they meant in english.,13,NOISY,http://honestcookingblog.com/soundfiles/saku.mp3,A,1289,yagurasyika,yagurasyika_NOISY,correct
60e1ce0bac2c9abe97d1f0da,English,n/a,Listening to several Japanese words and guessing out of 2 options what they meant in english.,14,CRAMPED,http://honestcookingblog.com/soundfiles/maNpuku.mp3,B,881,semai,semai_CRAMPED,correct
60e1ce0bac2c9abe97d1f0da,English,n/a,Listening to several Japanese words and guessing out of 2 options what they meant in english.,15,LITTLE,http://honestcookingblog.com/soundfiles/semai.mp3,A,1746,tyiQtyai,tyiQtyai_SMALL,correct
60e1ce0bac2c9abe97d1f0da,English,n/a,Listening to several Japanese words and guessing out of 2 options what they meant in english.,16,TICKLING,http://honestcookingblog.com/soundfiles/kosui.mp3,B,4466,motyokoi,motyokoi_TICKLING,correct
60e1ce0bac2c9abe97d1f0da,English,n/a,Listening to several Japanese words and guessing out of 2 options what they meant in english.,17,TIRED,http://honestcookingblog.com/soundfiles/suu.mp3,B,1648,kutakuta,kutakuta_EXHAUSTED,incorrect
60e1ce0bac2c9abe97d1f0da,English,n/a,Listening to several Japanese words and guessing out of 2 options what they meant in english.,18,SLIMY,http://honestcookingblog.com/soundfiles/boNyari.mp3,B,1961,zuruNzuruN,zuruNzuruN_SLIMY,correct
60e1ce0bac2c9abe97d1f0da,English,n/a,Listening to several Japanese words and guessing out of 2 options what they meant in english.,19,ANNOYED,http://honestcookingblog.com/soundfiles/fuwafuwa.mp3,A,3212,yakiyaki,yakiyaki_ANNOYED/IMPATIENT,correct
60e1ce0bac2c9abe97d1f0da,English,n/a,Listening to several Japanese words and guessing out of 2 options what they meant in english.,20,SUCK,http://honestcookingblog.com/soundfiles/geNki.mp3,A,1110,suu,suu_SUCK,incorrect
60e1ce0bac2c9abe97d1f0da,English,n/a,Listening to several Japanese words and guessing out of 2 options what they meant in english.,21,THROBBING (E.G. HEADACHE),http://honestcookingblog.com/soundfiles/maNpuku.mp3,A,1490,zyiNzyiN,zyiNzyiN_POUNDING (HEAD),correct
60e1ce0bac2c9abe97d1f0da,English,n/a,Listening to several Japanese words and guessing out of 2 options what they meant in english.,22,TIRED,http://honestcookingblog.com/soundfiles/saku.mp3,A,963,hetoheto,hetoheto_EXHAUSTED,incorrect
60e1ce0bac2c9abe97d1f0da,English,n/a,Listening to several Japanese words and guessing out of 2 options what they meant in english.,23,TIDY,http://honestcookingblog.com/soundfiles/pyoNpyoN.mp3,A,1051,kiree,kiree_CLEAN,correct
60e1ce0bac2c9abe97d1f0da,English,n/a,Listening to several Japanese words and guessing out of 2 options what they meant in english.,24,SHIVERS (DOWN YOUR SPINE),http://honestcookingblog.com/soundfiles/fuwafuwa.mp3,A,2485,zoNzoN,zoNzoN_SHIVERING,incorrect
60e1ce0bac2c9abe97d1f0da,English,n/a,Listening to several Japanese words and guessing out of 2 options what they meant in english.,25,ENERGETIC,http://honestcookingblog.com/soundfiles/yoroyoro.mp3,B,2859,geNki,geNki_LIVELY,incorrect
60e1ce0bac2c9abe97d1f0da,English,n/a,Listening to several Japanese words and guessing out of 2 options what they meant in english.,26,STUFFED (FROM EATING TOO MUCH),http://honestcookingblog.com/soundfiles/zoNzoN.mp3,B,1169,maNpuku,maNpuku_STUFFED (FULL OF FOOD),correct
60e1ce0bac2c9abe97d1f0da,English,n/a,Listening to several Japanese words and guessing out of 2 options what they meant in english.,27,CUNNING,http://honestcookingblog.com/soundfiles/pyoNpyoN.mp3,A,921,kosui,kosui_CUNNING,correct
60e1ce0bac2c9abe97d1f0da,English,n/a,Listening to several Japanese words and guessing out of 2 options what they meant in english.,28,HARD,http://honestcookingblog.com/soundfiles/fuwafuwa.mp3,B,1153,katai,katai_HARD,correct
60e1ce0bac2c9abe97d1f0da,English,n/a,Listening to several Japanese words and guessing out of 2 options what they meant in english.,29,HOPPING,http://honestcookingblog.com/soundfiles/maNpuku.mp3,B,1995,pyoNpyoN,pyoNpyoN_HOPPING,incorrect
60e1ce0bac2c9abe97d1f0da,English,n/a,Listening to several Japanese words and guessing out of 2 options what they meant in english.,30,WHISPERING,http://honestcookingblog.com/soundfiles/iQpai.mp3,B,1452,hisohiso,hisohiso_WHISPERING,correct
60ddbefacc9eafa7dfab6795,English,NA,guessing game,1,WOBBLING,http://honestcookingblog.com/soundfiles/kyuukutsuka.mp3,A,2094,yoroyoro,yoroyoro_WOBBLING,correct
60ddbefacc9eafa7dfab6795,English,NA,guessing game,2,FLUFFY,http://honestcookingblog.com/soundfiles/kosui.mp3,A,1807,fuwafuwa,fuwafuwa_SOFT,incorrect
60ddbefacc9eafa7dfab6795,English,NA,guessing game,3,NOISY,http://honestcookingblog.com/soundfiles/yoroyoro.mp3,A,813,yakamasyii,yakamasyii_NOISY,correct
60ddbefacc9eafa7dfab6795,English,NA,guessing game,4,MASSIVE,http://honestcookingblog.com/soundfiles/katai.mp3,A,1733,ookii,ookii_BIG,incorrect
