ProlificID,Native,Otherlangs,Taskdesc,experiment,trial,trans,foil,response,rt,form,identifier,grade
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,4,POUNDING (E.G. HEART),https://honestcookingblog.com/soundfiles//yeQ.mp3,B,1142,toNtoN,toNtoN_POUNDING (E.G. HEART),correct
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,5,SMILING,https://honestcookingblog.com/soundfiles//yare.mp3,B,1007,nikoniko,nikoniko_GRINNING,incorrect
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,6,TINY,https://honestcookingblog.com/soundfiles//wewuu.mp3,B,3757,komai,komai_SMALL,correct
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,7,COLD,https://honestcookingblog.com/soundfiles//winea.mp3,A,3257,syaQkoi,syaQkoi_COLD,correct
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,8,RUDE,https://honestcookingblog.com/soundfiles//ipyanuhiyu.mp3,A,1155,atsukamasyii,atsukamasyii_RUDE,incorrect
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,9,DRIBBLING,https://honestcookingblog.com/soundfiles//yina.mp3,A,895,zyukuzyuku,zyukuzyuku_OOZING,correct
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,10,NOISY,https://honestcookingblog.com/soundfiles//iQkapyua.mp3,B,1952,urusai,urusai_LOUD,correct
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,11,HOT,https://honestcookingblog.com/soundfiles//pyari.mp3,B,1301,nuQka,nuQka_HOT,incorrect
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,12,SHAKING,https://honestcookingblog.com/soundfiles//yaka.mp3,B,2431,buruburu,buruburu_SHAKING,correct
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,13,POUNDING (E.G. HEADACHE),https://honestcookingblog.com/soundfiles//pyinu.mp3,B,1023,zukizuki,zukizuki_POUNDING (E.G. HEADACHE),incorrect
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,14,TIRED,https://honestcookingblog.com/soundfiles//wiQyipyu.mp3,B,1134,guNnari,guNnari_EXHAUSTED,correct
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,15,ROUND,https://honestcookingblog.com/soundfiles//yiQpia.mp3,A,1563,marui,marui_ROUND,correct
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,16,REFRESHED,https://honestcookingblog.com/soundfiles//wiwuQka.mp3,A,6266,suQkiri,suQkiri_CLEAR,incorrect
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,17,RAP (AT THE DOOR),https://honestcookingblog.com/soundfiles//wiyura.mp3,A,1017,tataku,tataku_RAP (AT THE DOOR),correct
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,18,PINCHING,https://honestcookingblog.com/soundfiles//rura.mp3,B,1043,pityipityi,pityipityi_TIGHT,correct
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,19,ANNOYED,https://honestcookingblog.com/soundfiles//tuQhiwiyipyiN.mp3,A,1149,yaNdagunaruQ,yaNdagunaruQ_ANNOYED,correct
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,20,OILY/HEAVY (FOOD),https://honestcookingblog.com/soundfiles//rawihea.mp3,A,974,mutsugoi,mutsugoi_OILY/HEAVY (FOOD),incorrect
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,21,FRIGHTENING,https://honestcookingblog.com/soundfiles//opyiu.mp3,B,1197,ezui,ezui_SCARY,incorrect
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,22,OILY/HEAVY (FOOD),https://honestcookingblog.com/soundfiles//iyiQpuneu.mp3,A,932,aburaQkoi,aburaQkoi_OILY/HEAVY (FOOD),incorrect
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,23,FREEZE,https://honestcookingblog.com/soundfiles//amoQga.mp3,B,1055,iteru,iteru_FREEZE,incorrect
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,24,DRY,https://honestcookingblog.com/soundfiles//nuka.mp3,B,2910,hiru,hiru_DRY,correct
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,25,WAIL,https://honestcookingblog.com/soundfiles//pyiwi.mp3,A,3995,naku,naku_CRY,correct
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,26,BLINDING (LIGHT),https://honestcookingblog.com/soundfiles//pyapyapyupya.mp3,A,1305,hizurasyii,hizurasyii_GLARING (LIGHT),incorrect
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,27,SMOOTH,https://honestcookingblog.com/soundfiles//werowea.mp3,B,2034,nomeQkoi,nomeQkoi_SLIPPERY,incorrect
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,28,BIND,https://honestcookingblog.com/soundfiles//wiwapya.mp3,A,789,kukuru,kukuru_BIND,incorrect
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,29,SPACIOUS,https://honestcookingblog.com/soundfiles//nakyea.mp3,A,2234,hiroi,hiroi_SPACIOUS,correct
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,30,LIVELY,https://honestcookingblog.com/soundfiles//pyuraN.mp3,B,994,syakiQ,syakiQ_LIVELY,correct
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,31,TICKLING,https://honestcookingblog.com/soundfiles//nepyewia.mp3,B,4029,kosobai,kosobai_TICKLING,incorrect
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,32,HARD,https://honestcookingblog.com/soundfiles//ruyua.mp3,B,1314,katai,katai_HARD,correct
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,33,HOPPING,https://honestcookingblog.com/soundfiles//neQ.mp3,A,1065,pyoNpyoN,pyoNpyoN_BOUNCING,correct
58a9acb966e4640001c53a7f,English,French,Listen to 2 Japanese words and guess the English translation,2,34,WHISPERING,https://honestcookingblog.com/soundfiles//zyage.mp3,B,1008,hisohiso,hisohiso_WHISPERING,correct
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,1,FLUFFY,https://honestcookingblog.com/soundfiles//nitsu.mp3,B,2020,fuwafuwa,fuwafuwa_FLUFFY,incorrect
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,2,WOBBLING,https://honestcookingblog.com/soundfiles//tehe.mp3,A,3988,yoroyoro,yoroyoro_WOBBLING,incorrect
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,3,COARSE,https://honestcookingblog.com/soundfiles//riwu.mp3,A,1028,zyasyizyasyi,zyasyizyasyi_ROUGH,correct
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,4,POUNDING (E.G. HEART),https://honestcookingblog.com/soundfiles//meQ.mp3,B,5539,toNtoN,toNtoN_POUNDING (E.G. HEART),correct
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,5,SMILING,https://honestcookingblog.com/soundfiles//wune.mp3,A,5877,nikoniko,nikoniko_GRINNING,correct
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,6,TINY,https://honestcookingblog.com/soundfiles//rehia.mp3,A,1293,komai,komai_SMALL,incorrect
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,7,CHILLY,https://honestcookingblog.com/soundfiles//winea.mp3,A,1866,syaQkoi,syaQkoi_COLD,correct
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,8,ARROGANT,https://honestcookingblog.com/soundfiles//ipyanuhiyu.mp3,A,4935,atsukamasyii,atsukamasyii_RUDE,incorrect
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,9,SEEPING OUT (E.G. LIQUID),https://honestcookingblog.com/soundfiles//rira.mp3,A,1168,zyukuzyuku,zyukuzyuku_OOZING,correct
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,10,LOUD,https://honestcookingblog.com/soundfiles//iQkapyua.mp3,A,2603,urusai,urusai_LOUD,incorrect
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,11,HOT,https://honestcookingblog.com/soundfiles//yinu.mp3,B,1792,nuQka,nuQka_HOT,incorrect
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,12,SHAKING,https://honestcookingblog.com/soundfiles//wikyi.mp3,B,2099,buruburu,buruburu_SHAKING,correct
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,13,POUNDING (E.G. HEADACHE),https://honestcookingblog.com/soundfiles//pyinu.mp3,B,1747,zukizuki,zukizuki_POUNDING (E.G. HEADACHE),incorrect
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,14,WEARY,https://honestcookingblog.com/soundfiles//wiQyipyu.mp3,B,1397,guNnari,guNnari_EXHAUSTED,correct
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,15,CIRCULAR,https://honestcookingblog.com/soundfiles//wiQkia.mp3,B,1618,marui,marui_ROUND,incorrect
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,16,CLEAR,https://honestcookingblog.com/soundfiles//pyaraku.mp3,B,6244,suQkiri,suQkiri_CLEAR,correct
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,17,KNOCK (AT THE DOOR),https://honestcookingblog.com/soundfiles//wiyura.mp3,A,3423,tataku,tataku_RAP (AT THE DOOR),correct
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,18,PINCHING,https://honestcookingblog.com/soundfiles//wayu.mp3,A,6460,pityipityi,pityipityi_TIGHT,incorrect
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,19,ANNOYED,https://honestcookingblog.com/soundfiles//QtiQyuhawuQpaN.mp3,A,7044,yaNdagunaruQ,yaNdagunaruQ_ANNOYED,correct
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,20,OILY/HEAVY (FOOD),https://honestcookingblog.com/soundfiles//rawihea.mp3,B,4456,mutsugoi,mutsugoi_OILY/HEAVY (FOOD),correct
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,21,SCARY,https://honestcookingblog.com/soundfiles//oyiu.mp3,A,1143,ezui,ezui_SCARY,correct
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,22,OILY/HEAVY (FOOD),https://honestcookingblog.com/soundfiles//uwaQgirea.mp3,A,2990,aburaQkoi,aburaQkoi_OILY/HEAVY (FOOD),incorrect
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,23,FREEZE,https://honestcookingblog.com/soundfiles//amoQga.mp3,A,3939,iteru,iteru_FREEZE,correct
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,24,DRY,https://honestcookingblog.com/soundfiles//rupya.mp3,B,1601,hiru,hiru_DRY,correct
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,25,CRY,https://honestcookingblog.com/soundfiles//pyiwi.mp3,A,1210,naku,naku_CRY,correct
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,26,DAZZLING,https://honestcookingblog.com/soundfiles//wayaQkuwa.mp3,B,1723,hizurasyii,hizurasyii_GLARING (LIGHT),correct
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,27,SMOOTH,https://honestcookingblog.com/soundfiles//pyehorea.mp3,A,2275,nomeQkoi,nomeQkoi_SLIPPERY,correct
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,28,BIND,https://honestcookingblog.com/soundfiles//naniki.mp3,A,4452,kukuru,kukuru_BIND,incorrect
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,29,SPACIOUS,https://honestcookingblog.com/soundfiles//ruQgeu.mp3,B,6208,hiroi,hiroi_SPACIOUS,incorrect
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,30,LIVELY,https://honestcookingblog.com/soundfiles//pyuraN.mp3,B,3339,syakiQ,syakiQ_LIVELY,correct
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,31,TICKLING,https://honestcookingblog.com/soundfiles//reweruu.mp3,A,4099,kosobai,kosobai_TICKLING,correct
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,32,HARD,https://honestcookingblog.com/soundfiles//ruyua.mp3,B,1543,katai,katai_HARD,correct
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,33,HOPPING,https://honestcookingblog.com/soundfiles//reQ.mp3,A,1535,pyoNpyoN,pyoNpyoN_BOUNCING,correct
5d2b45b9f7ef930001c5fa2d,English,French,"I was trying to guess which Japanese word of two that was played, was the correct word for the meaning a the top of the page.",2,34,WHISPERING,https://honestcookingblog.com/soundfiles//nake.mp3,B,1835,hisohiso,hisohiso_WHISPERING,correct
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,1,FLUFFY,https://honestcookingblog.com/soundfiles//nitsu.mp3,A,2105,fuwafuwa,fuwafuwa_FLUFFY,correct
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,2,WOBBLING,https://honestcookingblog.com/soundfiles//tehe.mp3,B,1476,yoroyoro,yoroyoro_WOBBLING,correct
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,3,ROUGH,https://honestcookingblog.com/soundfiles//yupya.mp3,B,1100,zyasyizyasyi,zyasyizyasyi_ROUGH,incorrect
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,4,BEATING (E.G. HEART),https://honestcookingblog.com/soundfiles//meQ.mp3,B,1062,toNtoN,toNtoN_POUNDING (E.G. HEART),correct
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,5,SMILING,https://honestcookingblog.com/soundfiles//yare.mp3,A,2320,nikoniko,nikoniko_GRINNING,correct
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,6,SMALL,https://honestcookingblog.com/soundfiles//wewuu.mp3,B,1531,komai,komai_SMALL,correct
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,7,CHILLY,https://honestcookingblog.com/soundfiles//winea.mp3,A,1284,syaQkoi,syaQkoi_COLD,correct
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,8,RUDE,https://honestcookingblog.com/soundfiles//ipyanuhiyu.mp3,B,1197,atsukamasyii,atsukamasyii_RUDE,correct
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,9,SEEPING OUT (E.G. LIQUID),https://honestcookingblog.com/soundfiles//wawi.mp3,B,1274,zyukuzyuku,zyukuzyuku_OOZING,incorrect
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,10,NOISY,https://honestcookingblog.com/soundfiles//akiwiu.mp3,A,994,urusai,urusai_LOUD,incorrect
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,11,HOT,https://honestcookingblog.com/soundfiles//pyari.mp3,A,1063,nuQka,nuQka_HOT,correct
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,12,SHAKING,https://honestcookingblog.com/soundfiles//ripyi.mp3,A,2732,buruburu,buruburu_SHAKING,incorrect
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,13,THROBBING (E.G. HEADACHE),https://honestcookingblog.com/soundfiles//pyinu.mp3,A,1100,zukizuki,zukizuki_POUNDING (E.G. HEADACHE),correct
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,14,TIRED,https://honestcookingblog.com/soundfiles//raQpyuQga.mp3,B,870,guNnari,guNnari_EXHAUSTED,correct
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,15,CIRCULAR,https://honestcookingblog.com/soundfiles//wiQkia.mp3,A,1179,marui,marui_ROUND,correct
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,16,REFRESHED,https://honestcookingblog.com/soundfiles//yinukya.mp3,B,1241,suQkiri,suQkiri_CLEAR,correct
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,17,KNOCK (AT THE DOOR),https://honestcookingblog.com/soundfiles//yiwuwa.mp3,A,1217,tataku,tataku_RAP (AT THE DOOR),correct
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,18,PINCHING,https://honestcookingblog.com/soundfiles//wayu.mp3,B,1655,pityipityi,pityipityi_TIGHT,correct
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,19,IMPATIENT,https://honestcookingblog.com/soundfiles//QdiQwurapyukyaN.mp3,B,4627,yaNdagunaruQ,yaNdagunaruQ_ANNOYED,incorrect
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,20,OILY/HEAVY (FOOD),https://honestcookingblog.com/soundfiles//yiyaweu.mp3,B,1998,mutsugoi,mutsugoi_OILY/HEAVY (FOOD),correct
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,21,FRIGHTENING,https://honestcookingblog.com/soundfiles//opyiu.mp3,A,1176,ezui,ezui_SCARY,correct
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,22,OILY/HEAVY (FOOD),https://honestcookingblog.com/soundfiles//iyiQpuneu.mp3,B,1193,aburaQkoi,aburaQkoi_OILY/HEAVY (FOOD),correct
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,23,FREEZE,https://honestcookingblog.com/soundfiles//uwopyi.mp3,A,1018,iteru,iteru_FREEZE,correct
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,24,DRY,https://honestcookingblog.com/soundfiles//rupya.mp3,A,1385,hiru,hiru_DRY,incorrect
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,25,WAIL,https://honestcookingblog.com/soundfiles//pyiwi.mp3,A,950,naku,naku_CRY,correct
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,26,GLARING (LIGHT),https://honestcookingblog.com/soundfiles//nuwiQpiyu.mp3,A,1621,hizurasyii,hizurasyii_GLARING (LIGHT),incorrect
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,27,SLIPPERY,https://honestcookingblog.com/soundfiles//werowea.mp3,B,1878,nomeQkoi,nomeQkoi_SLIPPERY,incorrect
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,28,BIND,https://honestcookingblog.com/soundfiles//wiwapya.mp3,B,1435,kukuru,kukuru_BIND,correct
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,29,SPACIOUS,https://honestcookingblog.com/soundfiles//wuQpeu.mp3,B,2239,hiroi,hiroi_SPACIOUS,incorrect
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,30,ENERGETIC,https://honestcookingblog.com/soundfiles//winuN.mp3,B,2290,syakiQ,syakiQ_LIVELY,correct
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,31,TICKLING,https://honestcookingblog.com/soundfiles//nepyewia.mp3,A,1063,kosobai,kosobai_TICKLING,correct
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,32,HARD,https://honestcookingblog.com/soundfiles//ruyua.mp3,B,882,katai,katai_HARD,correct
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,33,HOPPING,https://honestcookingblog.com/soundfiles//reQ.mp3,A,1028,pyoNpyoN,pyoNpyoN_BOUNCING,correct
60fd310fff5b2600c9d95554,English,NA,Guessing japanese words after being told the word in English.,2,34,WHISPERING,https://honestcookingblog.com/soundfiles//nake.mp3,B,1306,hisohiso,hisohiso_WHISPERING,correct
6141f62294ff9bf9d89e8897,English,n/a,Listen to two words and pick which one matches the English word at the top,2,1,FLUFFY,https://honestcookingblog.com/soundfiles//gityu.mp3,B,1380,fuwafuwa,fuwafuwa_FLUFFY,incorrect
6141f62294ff9bf9d89e8897,English,n/a,Listen to two words and pick which one matches the English word at the top,2,2,WOBBLING,https://honestcookingblog.com/soundfiles//tehe.mp3,B,1503,yoroyoro,yoroyoro_WOBBLING,correct
6141f62294ff9bf9d89e8897,English,n/a,Listen to two words and pick which one matches the English word at the top,2,3,GRITTY,https://honestcookingblog.com/soundfiles//yupya.mp3,B,1491,zyasyizyasyi,zyasyizyasyi_ROUGH,incorrect
6141f62294ff9bf9d89e8897,English,n/a,Listen to two words and pick which one matches the English word at the top,2,4,POUNDING (E.G. HEART),https://honestcookingblog.com/soundfiles//meQ.mp3,B,1100,toNtoN,toNtoN_POUNDING (E.G. HEART),correct
6141f62294ff9bf9d89e8897,English,n/a,Listen to two words and pick which one matches the English word at the top,2,5,GRINNING,https://honestcookingblog.com/soundfiles//pyawe.mp3,B,1091,nikoniko,nikoniko_GRINNING,incorrect
6141f62294ff9bf9d89e8897,English,n/a,Listen to two words and pick which one matches the English word at the top,2,6,SMALL,https://honestcookingblog.com/soundfiles//rehia.mp3,B,1895,komai,komai_SMALL,correct
6141f62294ff9bf9d89e8897,English,n/a,Listen to two words and pick which one matches the English word at the top,2,7,COLD,https://honestcookingblog.com/soundfiles//pyureu.mp3,A,967,syaQkoi,syaQkoi_COLD,correct
6141f62294ff9bf9d89e8897,English,n/a,Listen to two words and pick which one matches the English word at the top,2,8,RUDE,https://honestcookingblog.com/soundfiles//ipyanuhiyu.mp3,B,2641,atsukamasyii,atsukamasyii_RUDE,correct
6141f62294ff9bf9d89e8897,English,n/a,Listen to two words and pick which one matches the English word at the top,2,9,OOZING,https://honestcookingblog.com/soundfiles//yina.mp3,A,1875,zyukuzyuku,zyukuzyuku_OOZING,correct
6141f62294ff9bf9d89e8897,English,n/a,Listen to two words and pick which one matches the English word at the top,2,10,LOUD,https://honestcookingblog.com/soundfiles//akiwiu.mp3,A,991,urusai,urusai_LOUD,incorrect
6141f62294ff9bf9d89e8897,English,n/a,Listen to two words and pick which one matches the English word at the top,2,11,HOT,https://honestcookingblog.com/soundfiles//pyari.mp3,B,2501,nuQka,nuQka_HOT,incorrect
6141f62294ff9bf9d89e8897,English,n/a,Listen to two words and pick which one matches the English word at the top,2,12,TREMBLING,https://honestcookingblog.com/soundfiles//wikyi.mp3,B,2923,buruburu,buruburu_SHAKING,correct
6141f62294ff9bf9d89e8897,English,n/a,Listen to two words and pick which one matches the English word at the top,2,13,POUNDING (E.G. HEADACHE),https://honestcookingblog.com/soundfiles//wara.mp3,B,666,zukizuki,zukizuki_POUNDING (E.G. HEADACHE),incorrect
6141f62294ff9bf9d89e8897,English,n/a,Listen to two words and pick which one matches the English word at the top,2,14,TIRED,https://honestcookingblog.com/soundfiles//wiQyipyu.mp3,A,978,guNnari,guNnari_EXHAUSTED,incorrect
6141f62294ff9bf9d89e8897,English,n/a,Listen to two words and pick which one matches the English word at the top,2,15,ROUND,https://honestcookingblog.com/soundfiles//wiQkia.mp3,A,1604,marui,marui_ROUND,correct
6141f62294ff9bf9d89e8897,English,n/a,Listen to two words and pick which one matches the English word at the top,2,16,CLEAR,https://honestcookingblog.com/soundfiles//yinukya.mp3,B,993,suQkiri,suQkiri_CLEAR,correct
6141f62294ff9bf9d89e8897,English,n/a,Listen to two words and pick which one matches the English word at the top,2,17,RAP (AT THE DOOR),https://honestcookingblog.com/soundfiles//mumini.mp3,B,1320,tataku,tataku_RAP (AT THE DOOR),incorrect
6141f62294ff9bf9d89e8897,English,n/a,Listen to two words and pick which one matches the English word at the top,2,18,TIGHT,https://honestcookingblog.com/soundfiles//rura.mp3,B,879,pityipityi,pityipityi_TIGHT,correct
6141f62294ff9bf9d89e8897,English,n/a,Listen to two words and pick which one matches the English word at the top,2,19,ANNOYED,https://honestcookingblog.com/soundfiles//QdiQwurapyukyaN.mp3,A,1630,yaNdagunaruQ,yaNdagunaruQ_ANNOYED,correct
6141f62294ff9bf9d89e8897,English,n/a,Listen to two words and pick which one matches the English word at the top,2,20,OILY/HEAVY (FOOD),https://honestcookingblog.com/soundfiles//yiyaweu.mp3,B,1170,mutsugoi,mutsugoi_OILY/HEAVY (FOOD),correct
6141f62294ff9bf9d89e8897,English,n/a,Listen to two words and pick which one matches the English word at the top,2,21,FRIGHTENING,https://honestcookingblog.com/soundfiles//oyiu.mp3,B,857,ezui,ezui_SCARY,incorrect
6141f62294ff9bf9d89e8897,English,n/a,Listen to two words and pick which one matches the English word at the top,2,22,OILY/HEAVY (FOOD),https://honestcookingblog.com/soundfiles//iyiQpuneu.mp3,B,871,aburaQkoi,aburaQkoi_OILY/HEAVY (FOOD),correct
6141f62294ff9bf9d89e8897,English,n/a,Listen to two words and pick which one matches the English word at the top,2,23,FREEZE,https://honestcookingblog.com/soundfiles//amoQga.mp3,B,761,iteru,iteru_FREEZE,incorrect
6141f62294ff9bf9d89e8897,English,n/a,Listen to two words and pick which one matches the English word at the top,2,24,DRY,https://honestcookingblog.com/soundfiles//nuka.mp3,B,1042,hiru,hiru_DRY,correct
