prolificID,nativelang,otherlangs,taskdesc,experiment,trial,trans,rating,rt,form,identifier
5c8026f0f399120012fa4238,English,French,Seeing if the Japanese word sounded like the English word,2,7,LOUD,1,737,yakamasyii,yakamasyii_NOISY
5c8026f0f399120012fa4238,English,French,Seeing if the Japanese word sounded like the English word,2,8,RAGGEDY,4,863,boroboro,boroboro_SCRUFFY
5c8026f0f399120012fa4238,English,French,Seeing if the Japanese word sounded like the English word,2,9,POUNDING (E.G. HEADACHE),0,7155,zyiNzyiN,zyiNzyiN_POUNDING (HEAD)
5c8026f0f399120012fa4238,English,French,Seeing if the Japanese word sounded like the English word,2,10,MASSIVE,2,1558,ookii,ookii_BIG
5c8026f0f399120012fa4238,English,French,Seeing if the Japanese word sounded like the English word,2,11,SUCK,5,1002,suu,suu_SUCK
5c8026f0f399120012fa4238,English,French,Seeing if the Japanese word sounded like the English word,2,12,NOISY,5,1682,yagurasyika,yagurasyika_NOISY
5c8026f0f399120012fa4238,English,French,Seeing if the Japanese word sounded like the English word,2,13,PRICKLING,4,843,tyikutyiku,tyikutyiku_ITCHING
5c8026f0f399120012fa4238,English,French,Seeing if the Japanese word sounded like the English word,2,14,SALTY,0,871,karai,karai_SALTY
5c8026f0f399120012fa4238,English,French,Seeing if the Japanese word sounded like the English word,2,15,TIGHT,3,813,semai,semai_CRAMPED
5c8026f0f399120012fa4238,English,French,Seeing if the Japanese word sounded like the English word,2,16,"BURNING (PAIN, E.G. IN EYES)",1,879,tyiraatyiraa,tyiraatyiraa_STINGING (PAIN)
5c8026f0f399120012fa4238,English,French,Seeing if the Japanese word sounded like the English word,2,17,SCARY,1,754,oQkanai,oQkanai_SCARY
5c8026f0f399120012fa4238,English,French,Seeing if the Japanese word sounded like the English word,2,18,RINGING (E.G. A RINGING SOUND IN YOUR EARS),0,2856,kiiN,kiiN_RINGING
5c8026f0f399120012fa4238,English,French,Seeing if the Japanese word sounded like the English word,2,19,WARM,1,1436,aQtakee,aQtakee_WARM
5c8026f0f399120012fa4238,English,French,Seeing if the Japanese word sounded like the English word,2,20,STUFFED (FROM EATING TOO MUCH),2,779,paNpaN,paNpaN_STUFFED (FULL OF FOOD)
5c8026f0f399120012fa4238,English,French,Seeing if the Japanese word sounded like the English word,2,21,LETHARGIC,3,685,darui,darui_SLUGGISH
5c8026f0f399120012fa4238,English,French,Seeing if the Japanese word sounded like the English word,2,22,ITCHING,0,1229,kaii,kaii_ITCHING
5c8026f0f399120012fa4238,English,French,Seeing if the Japanese word sounded like the English word,2,23,EXHAUSTED,5,828,dareta,dareta_EXHAUSTED
5c8026f0f399120012fa4238,English,French,Seeing if the Japanese word sounded like the English word,2,24,LIGHT,0,770,karui,karui_LIGHT
5c8026f0f399120012fa4238,English,French,Seeing if the Japanese word sounded like the English word,2,25,EMPTY,0,918,kara,kara_EMPTY
5c8026f0f399120012fa4238,English,French,Seeing if the Japanese word sounded like the English word,2,26,FULL (FROM EATING),1,1903,maNpuku,maNpuku_STUFFED (FULL OF FOOD)
5c8026f0f399120012fa4238,English,French,Seeing if the Japanese word sounded like the English word,2,27,SLUGGISH,0,893,kitsuka,kitsuka_SLUGGISH
5c8026f0f399120012fa4238,English,French,Seeing if the Japanese word sounded like the English word,2,28,GLARING (LIGHT),0,957,matsupoi,matsupoi_GLARING (OVERLY BRIGHT)
5c8026f0f399120012fa4238,English,French,Seeing if the Japanese word sounded like the English word,2,29,LETHARGIC,2,1017,syiNdoi,syiNdoi_SLUGGISH
5c8026f0f399120012fa4238,English,French,Seeing if the Japanese word sounded like the English word,2,30,NOISY,0,788,nigiyaka,nigiyaka_NOISY
5c8026f0f399120012fa4238,English,French,Seeing if the Japanese word sounded like the English word,2,31,FREEZE,0,886,kooru,kooru_FREEZE
5c8026f0f399120012fa4238,English,French,Seeing if the Japanese word sounded like the English word,2,32,HARD,0,895,katai,katai_HARD
5c8026f0f399120012fa4238,English,French,Seeing if the Japanese word sounded like the English word,2,33,HOPPING,1,817,pyoNpyoN,pyoNpyoN_BOUNCING
5c8026f0f399120012fa4238,English,French,Seeing if the Japanese word sounded like the English word,2,34,WHISPERING,0,2945,hisohiso,hisohiso_WHISPERING
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,1,WOBBLING,5,4536,yoroyoro,yoroyoro_WOBBLING
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,2,FLUFFY,4,1639,fuwafuwa,fuwafuwa_FLUFFY
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,3,ENERGETIC,5,1178,piNpiN,piNpiN_LIVELY
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,4,HUMID,2,1693,zyimezyime,zyimezyime_HUMID
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,5,"BURNING (PAIN, E.G. IN EYES)",4,3812,tyikatyika,tyikatyika_STINGING (PAIN)
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,6,TINGLING,4,1040,igaiga,igaiga_PRICKLING
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,7,LOUD,4,1236,yakamasyii,yakamasyii_NOISY
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,8,RAGGEDY,3,1327,boroboro,boroboro_SCRUFFY
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,9,THROBBING (E.G. HEADACHE),5,1058,zyiNzyiN,zyiNzyiN_POUNDING (HEAD)
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,10,MASSIVE,2,1175,ookii,ookii_BIG
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,11,SUCK,5,1166,suu,suu_SUCK
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,12,NOISY,3,1685,yagurasyika,yagurasyika_NOISY
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,13,ITCHING,6,984,tyikutyiku,tyikutyiku_ITCHING
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,14,SALTY,1,1622,karai,karai_SALTY
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,15,TIGHT,2,1280,semai,semai_CRAMPED
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,16,"BURNING (PAIN, E.G. IN EYES)",3,1615,tyiraatyiraa,tyiraatyiraa_STINGING (PAIN)
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,17,SCARY,2,1388,oQkanai,oQkanai_SCARY
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,18,RINGING (E.G. A RINGING SOUND IN YOUR EARS),2,1213,kiiN,kiiN_RINGING
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,19,WARM,2,1092,aQtakee,aQtakee_WARM
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,20,STUFFED (FROM EATING TOO MUCH),4,1759,paNpaN,paNpaN_STUFFED (FULL OF FOOD)
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,21,SLUGGISH,3,1397,darui,darui_SLUGGISH
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,22,PRICKLING,2,1054,kaii,kaii_ITCHING
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,23,WEARY,3,1182,dareta,dareta_EXHAUSTED
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,24,AIRY,3,2389,karui,karui_LIGHT
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,25,EMPTY,1,1726,kara,kara_EMPTY
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,26,STUFFED (FROM EATING TOO MUCH),4,1497,maNpuku,maNpuku_STUFFED (FULL OF FOOD)
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,27,LETHARGIC,4,1322,kitsuka,kitsuka_SLUGGISH
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,28,BLINDING (LIGHT),1,1080,matsupoi,matsupoi_GLARING (OVERLY BRIGHT)
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,29,LETHARGIC,4,1295,syiNdoi,syiNdoi_SLUGGISH
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,30,LOUD,2,1055,nigiyaka,nigiyaka_NOISY
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,31,FREEZE,1,1560,kooru,kooru_FREEZE
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,32,HARD,3,1060,katai,katai_HARD
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,33,BOUNCING,5,1031,pyoNpyoN,pyoNpyoN_BOUNCING
60bf716577e4abbc4b1c2a5f,English,NA,Listening to Japanese words to see if they fit their meaning.,2,34,WHISPERING,6,1110,hisohiso,hisohiso_WHISPERING
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,1,WOBBLING,4,2799,yoroyoro,yoroyoro_WOBBLING
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,2,FLUFFY,5,1939,fuwafuwa,fuwafuwa_FLUFFY
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,3,ENERGETIC,3,2790,piNpiN,piNpiN_LIVELY
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,4,HUMID,0,604,zyimezyime,zyimezyime_HUMID
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,5,"STINGING (PAIN, E.G. IN EYES)",5,775,tyikatyika,tyikatyika_STINGING (PAIN)
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,6,TINGLING,0,1099,igaiga,igaiga_PRICKLING
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,7,NOISY,0,1503,yakamasyii,yakamasyii_NOISY
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,8,TATTY,1,1200,boroboro,boroboro_SCRUFFY
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,9,THROBBING (E.G. HEADACHE),5,1713,zyiNzyiN,zyiNzyiN_POUNDING (HEAD)
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,10,MASSIVE,2,865,ookii,ookii_BIG
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,11,SUCK,4,1386,suu,suu_SUCK
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,12,LOUD,0,1082,yagurasyika,yagurasyika_NOISY
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,13,PRICKLING,4,2335,tyikutyiku,tyikutyiku_ITCHING
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,14,SALTY,0,1196,karai,karai_SALTY
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,15,CRAMPED,4,1220,semai,semai_CRAMPED
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,16,"STINGING (PAIN, E.G. IN EYES)",5,825,tyiraatyiraa,tyiraatyiraa_STINGING (PAIN)
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,17,SCARY,0,1063,oQkanai,oQkanai_SCARY
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,18,RINGING (E.G. A RINGING SOUND IN YOUR EARS),6,1069,kiiN,kiiN_RINGING
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,19,WARM,0,946,aQtakee,aQtakee_WARM
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,20,FULL (FROM EATING),1,765,paNpaN,paNpaN_STUFFED (FULL OF FOOD)
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,21,SLUGGISH,0,1320,darui,darui_SLUGGISH
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,22,ITCHING,3,2184,kaii,kaii_ITCHING
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,23,WEARY,0,1620,dareta,dareta_EXHAUSTED
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,24,AIRY,0,697,karui,karui_LIGHT
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,25,EMPTY,0,823,kara,kara_EMPTY
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,26,STUFFED (FROM EATING TOO MUCH),0,1233,maNpuku,maNpuku_STUFFED (FULL OF FOOD)
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,27,SLUGGISH,0,750,kitsuka,kitsuka_SLUGGISH
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,28,BLINDING (LIGHT),0,2515,matsupoi,matsupoi_GLARING (OVERLY BRIGHT)
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,29,SLUGGISH,0,1183,syiNdoi,syiNdoi_SLUGGISH
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,30,NOISY,1,1873,nigiyaka,nigiyaka_NOISY
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,31,FREEZE,0,751,kooru,kooru_FREEZE
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,32,HARD,6,1470,katai,katai_HARD
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,33,HOPPING,6,1473,pyoNpyoN,pyoNpyoN_BOUNCING
60d5c83786714424163b887d,English,NA,listening to Japanese and choosing how alike the physical word is to its meaning,2,34,WHISPERING,3,1237,hisohiso,hisohiso_WHISPERING
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,1,WOBBLING,6,2324,yoroyoro,yoroyoro_WOBBLING
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,2,FLUFFY,4,2079,fuwafuwa,fuwafuwa_FLUFFY
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,3,LIVELY,0,1117,piNpiN,piNpiN_LIVELY
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,4,HUMID,0,908,zyimezyime,zyimezyime_HUMID
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,5,"BURNING (PAIN, E.G. IN EYES)",6,2865,tyikatyika,tyikatyika_STINGING (PAIN)
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,6,TINGLING,4,1868,igaiga,igaiga_PRICKLING
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,7,LOUD,0,1186,yakamasyii,yakamasyii_NOISY
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,8,SCRUFFY,0,1430,boroboro,boroboro_SCRUFFY
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,9,POUNDING (E.G. HEADACHE),6,1060,zyiNzyiN,zyiNzyiN_POUNDING (HEAD)
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,10,HUGE,0,1006,ookii,ookii_BIG
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,11,SUCK,6,1890,suu,suu_SUCK
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,12,NOISY,0,1241,yagurasyika,yagurasyika_NOISY
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,13,PRICKLING,6,1669,tyikutyiku,tyikutyiku_ITCHING
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,14,SALTY,0,868,karai,karai_SALTY
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,15,TIGHT,2,1614,semai,semai_CRAMPED
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,16,"STINGING (PAIN, E.G. IN EYES)",2,1490,tyiraatyiraa,tyiraatyiraa_STINGING (PAIN)
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,17,FRIGHTENING,0,16141,oQkanai,oQkanai_SCARY
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,18,RINGING (E.G. A RINGING SOUND IN YOUR EARS),6,925,kiiN,kiiN_RINGING
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,19,WARM,0,930,aQtakee,aQtakee_WARM
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,20,FULL (FROM EATING),0,975,paNpaN,paNpaN_STUFFED (FULL OF FOOD)
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,21,SLUGGISH,0,938,darui,darui_SLUGGISH
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,22,ITCHING,0,1080,kaii,kaii_ITCHING
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,23,WEARY,0,1037,dareta,dareta_EXHAUSTED
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,24,AIRY,5,2106,karui,karui_LIGHT
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,25,EMPTY,0,9746,kara,kara_EMPTY
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,26,FULL (FROM EATING),4,1641,maNpuku,maNpuku_STUFFED (FULL OF FOOD)
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,27,LETHARGIC,0,1276,kitsuka,kitsuka_SLUGGISH
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,28,GLARING (LIGHT),0,878,matsupoi,matsupoi_GLARING (OVERLY BRIGHT)
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,29,LETHARGIC,1,1920,syiNdoi,syiNdoi_SLUGGISH
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,30,LOUD,0,1208,nigiyaka,nigiyaka_NOISY
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,31,FREEZE,6,1399,kooru,kooru_FREEZE
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,32,HARD,0,1742,katai,katai_HARD
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,33,BOUNCING,6,2181,pyoNpyoN,pyoNpyoN_BOUNCING
593fa44a6c168c0001778e80,English,NA,Do words resemble what they are describing,2,34,WHISPERING,4,1467,hisohiso,hisohiso_WHISPERING
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,1,WOBBLING,5,4671,yoroyoro,yoroyoro_WOBBLING
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,2,FLUFFY,3,1547,fuwafuwa,fuwafuwa_FLUFFY
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,3,ENERGETIC,6,971,piNpiN,piNpiN_LIVELY
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,4,MUGGY,3,1295,zyimezyime,zyimezyime_HUMID
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,5,"STINGING (PAIN, E.G. IN EYES)",5,985,tyikatyika,tyikatyika_STINGING (PAIN)
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,6,TINGLING,4,1833,igaiga,igaiga_PRICKLING
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,7,LOUD,2,964,yakamasyii,yakamasyii_NOISY
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,8,TATTY,4,1096,boroboro,boroboro_SCRUFFY
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,9,POUNDING (E.G. HEADACHE),6,1003,zyiNzyiN,zyiNzyiN_POUNDING (HEAD)
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,10,MASSIVE,3,1119,ookii,ookii_BIG
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,11,SUCK,4,1320,suu,suu_SUCK
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,12,NOISY,2,1346,yagurasyika,yagurasyika_NOISY
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,13,PRICKLING,5,1040,tyikutyiku,tyikutyiku_ITCHING
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,14,SALTY,2,1076,karai,karai_SALTY
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,15,TIGHT,3,1054,semai,semai_CRAMPED
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,16,"BURNING (PAIN, E.G. IN EYES)",5,1026,tyiraatyiraa,tyiraatyiraa_STINGING (PAIN)
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,17,FRIGHTENING,2,1184,oQkanai,oQkanai_SCARY
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,18,RINGING (E.G. A RINGING SOUND IN YOUR EARS),4,1458,kiiN,kiiN_RINGING
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,19,WARM,2,1053,aQtakee,aQtakee_WARM
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,20,STUFFED (FROM EATING TOO MUCH),4,1016,paNpaN,paNpaN_STUFFED (FULL OF FOOD)
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,21,SLUGGISH,2,1281,darui,darui_SLUGGISH
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,22,PRICKLING,3,1183,kaii,kaii_ITCHING
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,23,WORN OUT,2,1270,dareta,dareta_EXHAUSTED
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,24,LIGHT,2,1079,karui,karui_LIGHT
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,25,EMPTY,1,1572,kara,kara_EMPTY
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,26,FULL (FROM EATING),2,1729,maNpuku,maNpuku_STUFFED (FULL OF FOOD)
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,27,LETHARGIC,2,1608,kitsuka,kitsuka_SLUGGISH
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,28,GLARING (LIGHT),3,1016,matsupoi,matsupoi_GLARING (OVERLY BRIGHT)
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,29,LETHARGIC,2,965,syiNdoi,syiNdoi_SLUGGISH
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,30,NOISY,2,1620,nigiyaka,nigiyaka_NOISY
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,31,FREEZE,5,952,kooru,kooru_FREEZE
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,32,HARD,5,858,katai,katai_HARD
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,33,BOUNCING,5,791,pyoNpyoN,pyoNpyoN_BOUNCING
5edfc23a21501a2d508cdf6f,English,NA,Rating Japanese words on whether they sound like their meaning,2,34,WHISPERING,3,1900,hisohiso,hisohiso_WHISPERING
55a15444fdf99b04310c8c85,English,None,Whether Japanese words sounded like what they meant,2,1,WOBBLING,6,2797,yoroyoro,yoroyoro_WOBBLING
55a15444fdf99b04310c8c85,English,None,Whether Japanese words sounded like what they meant,2,2,FLUFFY,6,1121,fuwafuwa,fuwafuwa_FLUFFY
55a15444fdf99b04310c8c85,English,None,Whether Japanese words sounded like what they meant,2,3,LIVELY,0,918,piNpiN,piNpiN_LIVELY
55a15444fdf99b04310c8c85,English,None,Whether Japanese words sounded like what they meant,2,4,MUGGY,0,908,zyimezyime,zyimezyime_HUMID
55a15444fdf99b04310c8c85,English,None,Whether Japanese words sounded like what they meant,2,5,"BURNING (PAIN, E.G. IN EYES)",0,979,tyikatyika,tyikatyika_STINGING (PAIN)
55a15444fdf99b04310c8c85,English,None,Whether Japanese words sounded like what they meant,2,6,PRICKLING,0,920,igaiga,igaiga_PRICKLING
55a15444fdf99b04310c8c85,English,None,Whether Japanese words sounded like what they meant,2,7,NOISY,0,1019,yakamasyii,yakamasyii_NOISY
55a15444fdf99b04310c8c85,English,None,Whether Japanese words sounded like what they meant,2,8,SCRUFFY,0,1067,boroboro,boroboro_SCRUFFY
55a15444fdf99b04310c8c85,English,None,Whether Japanese words sounded like what they meant,2,9,THROBBING (E.G. HEADACHE),6,2027,zyiNzyiN,zyiNzyiN_POUNDING (HEAD)
55a15444fdf99b04310c8c85,English,None,Whether Japanese words sounded like what they meant,2,10,MASSIVE,0,976,ookii,ookii_BIG
55a15444fdf99b04310c8c85,English,None,Whether Japanese words sounded like what they meant,2,11,SUCK,6,1107,suu,suu_SUCK
55a15444fdf99b04310c8c85,English,None,Whether Japanese words sounded like what they meant,2,12,LOUD,0,922,yagurasyika,yagurasyika_NOISY
55a15444fdf99b04310c8c85,English,None,Whether Japanese words sounded like what they meant,2,13,ITCHING,6,943,tyikutyiku,tyikutyiku_ITCHING
55a15444fdf99b04310c8c85,English,None,Whether Japanese words sounded like what they meant,2,14,SALTY,0,847,karai,karai_SALTY
55a15444fdf99b04310c8c85,English,None,Whether Japanese words sounded like what they meant,2,15,CRAMPED,0,1033,semai,semai_CRAMPED
55a15444fdf99b04310c8c85,English,None,Whether Japanese words sounded like what they meant,2,16,"STINGING (PAIN, E.G. IN EYES)",0,1884,tyiraatyiraa,tyiraatyiraa_STINGING (PAIN)
55a15444fdf99b04310c8c85,English,None,Whether Japanese words sounded like what they meant,2,17,FRIGHTENING,0,946,oQkanai,oQkanai_SCARY
55a15444fdf99b04310c8c85,English,None,Whether Japanese words sounded like what they meant,2,18,RINGING (E.G. A RINGING SOUND IN YOUR EARS),5,3184,kiiN,kiiN_RINGING
