prolificID,nativelang,otherlangs,taskdesc,experiment,form,trans,foil,answer,rt,identifier
5e64af9a8bd03f21ff4a869c,English,French (some),to guess the English translation from an audible Japanese word,2,syobosyobo,WATERY (EYES),https://www.honestcookingblog.com/soundfiles/retye.mp3,incorrect,1446,syobosyobo_WATERY (EYES)
5e64af9a8bd03f21ff4a869c,English,French (some),to guess the English translation from an audible Japanese word,2,kaku,SCRATCH,https://www.honestcookingblog.com/soundfiles/nuni.mp3,correct,1212,kaku_SCRATCH
5e64af9a8bd03f21ff4a869c,English,French (some),to guess the English translation from an audible Japanese word,2,kanasyii,SAD,https://www.honestcookingblog.com/soundfiles/nusyura.mp3,incorrect,1055,kanasyii_SAD
5e64af9a8bd03f21ff4a869c,English,French (some),to guess the English translation from an audible Japanese word,2,modokasyii,ANNOYED,https://www.honestcookingblog.com/soundfiles/seyezuna.mp3,correct,1310,modokasyii_ANNOYED/IMPATIENT
5e64af9a8bd03f21ff4a869c,English,French (some),to guess the English translation from an audible Japanese word,2,tsurai,GLUM,https://www.honestcookingblog.com/soundfiles/hihua.mp3,correct,1976,tsurai_SAD
5e64af9a8bd03f21ff4a869c,English,French (some),to guess the English translation from an audible Japanese word,2,akaanakaQta,DIM,https://www.honestcookingblog.com/soundfiles/uruhuruyu.mp3,incorrect,2829,akaanakaQta_DARK
5e64af9a8bd03f21ff4a869c,English,French (some),to guess the English translation from an audible Japanese word,2,geNki,ENERGETIC,https://www.honestcookingblog.com/soundfiles/roQna.mp3,correct,1350,geNki_LIVELY (ENERGETIC)
5e64af9a8bd03f21ff4a869c,English,French (some),to guess the English translation from an audible Japanese word,2,deQkai,COARSE,https://www.honestcookingblog.com/soundfiles/horua.mp3,correct,2429,deQkai_ROUGH
5e64af9a8bd03f21ff4a869c,English,French (some),to guess the English translation from an audible Japanese word,2,kara,EMPTY,https://www.honestcookingblog.com/soundfiles/zukyu.mp3,correct,1197,kara_EMPTY
5e64af9a8bd03f21ff4a869c,English,French (some),to guess the English translation from an audible Japanese word,2,hasyikai,ITCHING,https://www.honestcookingblog.com/soundfiles/zyumarua.mp3,correct,1794,hasyikai_ITCHING
598f42337d29e70001730204,English,Frech,Guessing Japanese word meanings,2,yoroyoro,WOBBLING,https://www.honestcookingblog.com/soundfiles/tyekye.mp3,correct,2600,yoroyoro_WOBBLING
598f42337d29e70001730204,English,Frech,Guessing Japanese word meanings,2,fuwafuwa,FLUFFY,https://www.honestcookingblog.com/soundfiles/gityu.mp3,correct,2038,fuwafuwa_SOFT
598f42337d29e70001730204,English,Frech,Guessing Japanese word meanings,2,katai,HARD,https://www.honestcookingblog.com/soundfiles/zuwua.mp3,correct,1802,katai_HARD
598f42337d29e70001730204,English,Frech,Guessing Japanese word meanings,2,pyoNpyoN,HOPPING,https://www.honestcookingblog.com/soundfiles/neQ.mp3,correct,1599,pyoNpyoN_HOPPING
598f42337d29e70001730204,English,Frech,Guessing Japanese word meanings,2,hisohiso,WHISPERING,https://www.honestcookingblog.com/soundfiles/zyage.mp3,correct,1997,hisohiso_WHISPERING
598f42337d29e70001730204,English,Frech,Guessing Japanese word meanings,2,niyaniya,SPASMING (e.g. in stomach),https://www.honestcookingblog.com/soundfiles/hatsu.mp3,correct,1786,niyaniya_CRAMPING (STOMACH)
598f42337d29e70001730204,English,Frech,Guessing Japanese word meanings,2,zyimezyime,HUMID,https://www.honestcookingblog.com/soundfiles/waso.mp3,correct,2959,zyimezyime_HUMID
598f42337d29e70001730204,English,Frech,Guessing Japanese word meanings,2,zoNzoN,(SPINE) TINGLING,https://www.honestcookingblog.com/soundfiles/keQ.mp3,correct,1785,zoNzoN_(SPINE) TINGLING
598f42337d29e70001730204,English,Frech,Guessing Japanese word meanings,2,tyikutyiku,PRICKLING,https://www.honestcookingblog.com/soundfiles/yazi.mp3,incorrect,1319,tyikutyiku_ITCHING
598f42337d29e70001730204,English,Frech,Guessing Japanese word meanings,2,hiyaQkoi,COOL,https://www.honestcookingblog.com/soundfiles/zyatsurea.mp3,incorrect,3233,hiyaQkoi_COOL
598f42337d29e70001730204,English,Frech,Guessing Japanese word meanings,2,suu,SUCK,https://www.honestcookingblog.com/soundfiles/gi.mp3,incorrect,7224,suu_SUCK
598f42337d29e70001730204,English,Frech,Guessing Japanese word meanings,2,fuku,PUFF,https://www.honestcookingblog.com/soundfiles/niri.mp3,correct,2037,fuku_BLOW
598f42337d29e70001730204,English,Frech,Guessing Japanese word meanings,2,saku,RIP,https://www.honestcookingblog.com/soundfiles/guri.mp3,correct,1278,saku_TEAR
598f42337d29e70001730204,English,Frech,Guessing Japanese word meanings,2,osoi,SLOW,https://www.honestcookingblog.com/soundfiles/emea.mp3,correct,3698,osoi_SLOW
598f42337d29e70001730204,English,Frech,Guessing Japanese word meanings,2,kiiN,RINGING (e.g. a ringing sound in your ears),https://www.honestcookingblog.com/soundfiles/naQ.mp3,correct,4394,kiiN_RINGING
598f42337d29e70001730204,English,Frech,Guessing Japanese word meanings,2,izyiizyi,ANNOYED,https://www.honestcookingblog.com/soundfiles/ama.mp3,incorrect,2433,izyiizyi_ANNOYED/IMPATIENT
598f42337d29e70001730204,English,Frech,Guessing Japanese word meanings,2,mabusyii,GLARING (light),https://www.honestcookingblog.com/soundfiles/tyutyira.mp3,incorrect,1577,mabusyii_GLARING (OVERLY BRIGHT)
598f42337d29e70001730204,English,Frech,Guessing Japanese word meanings,2,yakamasyii,NOISY,https://www.honestcookingblog.com/soundfiles/tunutyura.mp3,correct,4351,yakamasyii_NOISY
598f42337d29e70001730204,English,Frech,Guessing Japanese word meanings,2,deQkai,BIG,https://www.honestcookingblog.com/soundfiles/yozua.mp3,incorrect,3800,deQkai_BIG
598f42337d29e70001730204,English,Frech,Guessing Japanese word meanings,2,saQpari,CLEAN,https://www.honestcookingblog.com/soundfiles/muwukya.mp3,correct,1729,saQpari_CLEAN
598f42337d29e70001730204,English,Frech,Guessing Japanese word meanings,2,syobosyobo,BLEARY (EYES),https://www.honestcookingblog.com/soundfiles/nehe.mp3,incorrect,1586,syobosyobo_WATERY (EYES)
598f42337d29e70001730204,English,Frech,Guessing Japanese word meanings,2,kaku,SCRATCH,https://www.honestcookingblog.com/soundfiles/zuzi.mp3,incorrect,1823,kaku_SCRATCH
598f42337d29e70001730204,English,Frech,Guessing Japanese word meanings,2,kanasyii,GLUM,https://www.honestcookingblog.com/soundfiles/nusyura.mp3,correct,2888,kanasyii_SAD
598f42337d29e70001730204,English,Frech,Guessing Japanese word meanings,2,modokasyii,ANNOYED,https://www.honestcookingblog.com/soundfiles/tyewenura.mp3,incorrect,4369,modokasyii_ANNOYED/IMPATIENT
598f42337d29e70001730204,English,Frech,Guessing Japanese word meanings,2,tsurai,SAD,https://www.honestcookingblog.com/soundfiles/yikua.mp3,correct,1746,tsurai_SAD
598f42337d29e70001730204,English,Frech,Guessing Japanese word meanings,2,akaanakaQta,DIM,https://www.honestcookingblog.com/soundfiles/uruhuruyu.mp3,correct,5010,akaanakaQta_DARK
598f42337d29e70001730204,English,Frech,Guessing Japanese word meanings,2,geNki,LIVELY,https://www.honestcookingblog.com/soundfiles/roQna.mp3,correct,4741,geNki_LIVELY (ENERGETIC)
598f42337d29e70001730204,English,Frech,Guessing Japanese word meanings,2,deQkai,GRITTY,https://www.honestcookingblog.com/soundfiles/horua.mp3,correct,1469,deQkai_ROUGH
598f42337d29e70001730204,English,Frech,Guessing Japanese word meanings,2,kara,EMPTY,https://www.honestcookingblog.com/soundfiles/nuhu.mp3,incorrect,1942,kara_EMPTY
598f42337d29e70001730204,English,Frech,Guessing Japanese word meanings,2,hasyikai,ITCHING,https://www.honestcookingblog.com/soundfiles/zyumarua.mp3,correct,2490,hasyikai_ITCHING
5bfd60253e353c0001995eeb,English,NA,Listening to two Japanese words and guessing which one was the Japanese word for whichever English word was written on the screen,2,yoroyoro,WOBBLING,https://www.honestcookingblog.com/soundfiles/tehe.mp3,correct,1845,yoroyoro_WOBBLING
5bfd60253e353c0001995eeb,English,NA,Listening to two Japanese words and guessing which one was the Japanese word for whichever English word was written on the screen,2,fuwafuwa,FLUFFY,https://www.honestcookingblog.com/soundfiles/gityu.mp3,incorrect,1692,fuwafuwa_SOFT
5bfd60253e353c0001995eeb,English,NA,Listening to two Japanese words and guessing which one was the Japanese word for whichever English word was written on the screen,2,katai,HARD,https://www.honestcookingblog.com/soundfiles/nuhua.mp3,correct,977,katai_HARD
5bfd60253e353c0001995eeb,English,NA,Listening to two Japanese words and guessing which one was the Japanese word for whichever English word was written on the screen,2,pyoNpyoN,HOPPING,https://www.honestcookingblog.com/soundfiles/reQ.mp3,correct,577,pyoNpyoN_HOPPING
5bfd60253e353c0001995eeb,English,NA,Listening to two Japanese words and guessing which one was the Japanese word for whichever English word was written on the screen,2,hisohiso,WHISPERING,https://www.honestcookingblog.com/soundfiles/dzame.mp3,correct,1142,hisohiso_WHISPERING
5bfd60253e353c0001995eeb,English,NA,Listening to two Japanese words and guessing which one was the Japanese word for whichever English word was written on the screen,2,niyaniya,SPASMING (e.g. in stomach),https://www.honestcookingblog.com/soundfiles/hatsu.mp3,incorrect,1340,niyaniya_CRAMPING (STOMACH)
5bfd60253e353c0001995eeb,English,NA,Listening to two Japanese words and guessing which one was the Japanese word for whichever English word was written on the screen,2,zyimezyime,MUGGY,https://www.honestcookingblog.com/soundfiles/waso.mp3,incorrect,1495,zyimezyime_HUMID
5bfd60253e353c0001995eeb,English,NA,Listening to two Japanese words and guessing which one was the Japanese word for whichever English word was written on the screen,2,zoNzoN,SHIVERS (DOWN YOUR SPINE),https://www.honestcookingblog.com/soundfiles/geQ.mp3,correct,938,zoNzoN_(SPINE) TINGLING
5bfd60253e353c0001995eeb,English,NA,Listening to two Japanese words and guessing which one was the Japanese word for whichever English word was written on the screen,2,tyikutyiku,PRICKLING,https://www.honestcookingblog.com/soundfiles/yazi.mp3,correct,1311,tyikutyiku_ITCHING
5bfd60253e353c0001995eeb,English,NA,Listening to two Japanese words and guessing which one was the Japanese word for whichever English word was written on the screen,2,hiyaQkoi,COOL,https://www.honestcookingblog.com/soundfiles/zyatsurea.mp3,incorrect,1627,hiyaQkoi_COOL
5bfd60253e353c0001995eeb,English,NA,Listening to two Japanese words and guessing which one was the Japanese word for whichever English word was written on the screen,2,suu,SUCK,https://www.honestcookingblog.com/soundfiles/gi.mp3,correct,1168,suu_SUCK
5bfd60253e353c0001995eeb,English,NA,Listening to two Japanese words and guessing which one was the Japanese word for whichever English word was written on the screen,2,fuku,BLOW,https://www.honestcookingblog.com/soundfiles/rini.mp3,correct,1217,fuku_BLOW
5bfd60253e353c0001995eeb,English,NA,Listening to two Japanese words and guessing which one was the Japanese word for whichever English word was written on the screen,2,saku,TEAR,https://www.honestcookingblog.com/soundfiles/guri.mp3,incorrect,1199,saku_TEAR
5bfd60253e353c0001995eeb,English,NA,Listening to two Japanese words and guessing which one was the Japanese word for whichever English word was written on the screen,2,osoi,SLOW,https://www.honestcookingblog.com/soundfiles/egea.mp3,correct,1222,osoi_SLOW
5bfd60253e353c0001995eeb,English,NA,Listening to two Japanese words and guessing which one was the Japanese word for whichever English word was written on the screen,2,kiiN,RINGING (e.g. a ringing sound in your ears),https://www.honestcookingblog.com/soundfiles/zaQ.mp3,correct,825,kiiN_RINGING
5bfd60253e353c0001995eeb,English,NA,Listening to two Japanese words and guessing which one was the Japanese word for whichever English word was written on the screen,2,izyiizyi,ANNOYED,https://www.honestcookingblog.com/soundfiles/awa.mp3,correct,3478,izyiizyi_ANNOYED/IMPATIENT
5bfd60253e353c0001995eeb,English,NA,Listening to two Japanese words and guessing which one was the Japanese word for whichever English word was written on the screen,2,mabusyii,GLARING (light),https://www.honestcookingblog.com/soundfiles/suhina.mp3,correct,1029,mabusyii_GLARING (OVERLY BRIGHT)
5bfd60253e353c0001995eeb,English,NA,Listening to two Japanese words and guessing which one was the Japanese word for whichever English word was written on the screen,2,yakamasyii,NOISY,https://www.honestcookingblog.com/soundfiles/tyuzusuna.mp3,correct,1597,yakamasyii_NOISY
5bfd60253e353c0001995eeb,English,NA,Listening to two Japanese words and guessing which one was the Japanese word for whichever English word was written on the screen,2,deQkai,BIG,https://www.honestcookingblog.com/soundfiles/wonua.mp3,correct,1051,deQkai_BIG
5bfd60253e353c0001995eeb,English,NA,Listening to two Japanese words and guessing which one was the Japanese word for whichever English word was written on the screen,2,saQpari,CLEAN,https://www.honestcookingblog.com/soundfiles/kusyuha.mp3,incorrect,1026,saQpari_CLEAN
5bfd60253e353c0001995eeb,English,NA,Listening to two Japanese words and guessing which one was the Japanese word for whichever English word was written on the screen,2,syobosyobo,BLEARY (EYES),https://www.honestcookingblog.com/soundfiles/retye.mp3,incorrect,856,syobosyobo_WATERY (EYES)
5bfd60253e353c0001995eeb,English,NA,Listening to two Japanese words and guessing which one was the Japanese word for whichever English word was written on the screen,2,kaku,SCRATCH,https://www.honestcookingblog.com/soundfiles/ruri.mp3,correct,837,kaku_SCRATCH
5bfd60253e353c0001995eeb,English,NA,Listening to two Japanese words and guessing which one was the Japanese word for whichever English word was written on the screen,2,kanasyii,SAD,https://www.honestcookingblog.com/soundfiles/nusyura.mp3,correct,1927,kanasyii_SAD
5bfd60253e353c0001995eeb,English,NA,Listening to two Japanese words and guessing which one was the Japanese word for whichever English word was written on the screen,2,modokasyii,ANNOYED,https://www.honestcookingblog.com/soundfiles/syeheruma.mp3,incorrect,1340,modokasyii_ANNOYED/IMPATIENT
5bfd60253e353c0001995eeb,English,NA,Listening to two Japanese words and guessing which one was the Japanese word for whichever English word was written on the screen,2,tsurai,SAD,https://www.honestcookingblog.com/soundfiles/wikyua.mp3,correct,1054,tsurai_SAD
5bfd60253e353c0001995eeb,English,NA,Listening to two Japanese words and guessing which one was the Japanese word for whichever English word was written on the screen,2,akaanakaQta,DARK,https://www.honestcookingblog.com/soundfiles/uzukuzuwu.mp3,correct,1631,akaanakaQta_DARK
5bfd60253e353c0001995eeb,English,NA,Listening to two Japanese words and guessing which one was the Japanese word for whichever English word was written on the screen,2,geNki,LIVELY,https://www.honestcookingblog.com/soundfiles/soQza.mp3,incorrect,1431,geNki_LIVELY (ENERGETIC)
5bfd60253e353c0001995eeb,English,NA,Listening to two Japanese words and guessing which one was the Japanese word for whichever English word was written on the screen,2,deQkai,COARSE,https://www.honestcookingblog.com/soundfiles/wonua.mp3,correct,1974,deQkai_ROUGH
5bfd60253e353c0001995eeb,English,NA,Listening to two Japanese words and guessing which one was the Japanese word for whichever English word was written on the screen,2,kara,EMPTY,https://www.honestcookingblog.com/soundfiles/zukyu.mp3,correct,1588,kara_EMPTY
5bfd60253e353c0001995eeb,English,NA,Listening to two Japanese words and guessing which one was the Japanese word for whichever English word was written on the screen,2,hasyikai,ITCHING,https://www.honestcookingblog.com/soundfiles/nuranua.mp3,correct,1050,hasyikai_ITCHING
5b5dc6a1098c14000185fada,English,NA,Guessing the Japanese for specific words by listening to two options,2,yoroyoro,WOBBLING,https://www.honestcookingblog.com/soundfiles/tehe.mp3,correct,1193,yoroyoro_WOBBLING
5b5dc6a1098c14000185fada,English,NA,Guessing the Japanese for specific words by listening to two options,2,fuwafuwa,FLUFFY,https://www.honestcookingblog.com/soundfiles/gityu.mp3,correct,2490,fuwafuwa_SOFT
5b5dc6a1098c14000185fada,English,NA,Guessing the Japanese for specific words by listening to two options,2,katai,HARD,https://www.honestcookingblog.com/soundfiles/nuhua.mp3,correct,1183,katai_HARD
5b5dc6a1098c14000185fada,English,NA,Guessing the Japanese for specific words by listening to two options,2,pyoNpyoN,BOUNCING,https://www.honestcookingblog.com/soundfiles/reQ.mp3,incorrect,1377,pyoNpyoN_HOPPING
5b5dc6a1098c14000185fada,English,NA,Guessing the Japanese for specific words by listening to two options,2,hisohiso,WHISPERING,https://www.honestcookingblog.com/soundfiles/nake.mp3,correct,1135,hisohiso_WHISPERING
5b5dc6a1098c14000185fada,English,NA,Guessing the Japanese for specific words by listening to two options,2,niyaniya,CRAMPING (e.g. in stomach),https://www.honestcookingblog.com/soundfiles/katyu.mp3,incorrect,1434,niyaniya_CRAMPING (STOMACH)
5b5dc6a1098c14000185fada,English,NA,Guessing the Japanese for specific words by listening to two options,2,zyimezyime,HUMID,https://www.honestcookingblog.com/soundfiles/hasyo.mp3,correct,1159,zyimezyime_HUMID
5b5dc6a1098c14000185fada,English,NA,Guessing the Japanese for specific words by listening to two options,2,zoNzoN,(SPINE) TINGLING,https://www.honestcookingblog.com/soundfiles/kyeQ.mp3,correct,776,zoNzoN_(SPINE) TINGLING
5b5dc6a1098c14000185fada,English,NA,Guessing the Japanese for specific words by listening to two options,2,tyikutyiku,PRICKLING,https://www.honestcookingblog.com/soundfiles/wani.mp3,correct,710,tyikutyiku_ITCHING
5b5dc6a1098c14000185fada,English,NA,Guessing the Japanese for specific words by listening to two options,2,hiyaQkoi,FRESH,https://www.honestcookingblog.com/soundfiles/zyatsurea.mp3,correct,1842,hiyaQkoi_COOL
5b5dc6a1098c14000185fada,English,NA,Guessing the Japanese for specific words by listening to two options,2,suu,SUCK,https://www.honestcookingblog.com/soundfiles/ki.mp3,incorrect,1923,suu_SUCK
5b5dc6a1098c14000185fada,English,NA,Guessing the Japanese for specific words by listening to two options,2,fuku,PUFF,https://www.honestcookingblog.com/soundfiles/gizi.mp3,correct,975,fuku_BLOW
5b5dc6a1098c14000185fada,English,NA,Guessing the Japanese for specific words by listening to two options,2,saku,TEAR,https://www.honestcookingblog.com/soundfiles/muzi.mp3,correct,1127,saku_TEAR
5b5dc6a1098c14000185fada,English,NA,Guessing the Japanese for specific words by listening to two options,2,osoi,SLOW,https://www.honestcookingblog.com/soundfiles/ekea.mp3,incorrect,1132,osoi_SLOW
5b5dc6a1098c14000185fada,English,NA,Guessing the Japanese for specific words by listening to two options,2,kiiN,RINGING (e.g. a ringing sound in your ears),https://www.honestcookingblog.com/soundfiles/zaQ.mp3,correct,879,kiiN_RINGING
5b5dc6a1098c14000185fada,English,NA,Guessing the Japanese for specific words by listening to two options,2,izyiizyi,IMPATIENT,https://www.honestcookingblog.com/soundfiles/aha.mp3,incorrect,935,izyiizyi_ANNOYED/IMPATIENT
5b5dc6a1098c14000185fada,English,NA,Guessing the Japanese for specific words by listening to two options,2,mabusyii,GLARING (light),https://www.honestcookingblog.com/soundfiles/syusyima.mp3,incorrect,893,mabusyii_GLARING (OVERLY BRIGHT)
5b5dc6a1098c14000185fada,English,NA,Guessing the Japanese for specific words by listening to two options,2,yakamasyii,NOISY,https://www.honestcookingblog.com/soundfiles/tunutyura.mp3,incorrect,1016,yakamasyii_NOISY
5b5dc6a1098c14000185fada,English,NA,Guessing the Japanese for specific words by listening to two options,2,deQkai,MASSIVE,https://www.honestcookingblog.com/soundfiles/wonua.mp3,correct,767,deQkai_BIG
5b5dc6a1098c14000185fada,English,NA,Guessing the Japanese for specific words by listening to two options,2,saQpari,TIDY,https://www.honestcookingblog.com/soundfiles/guyuka.mp3,correct,1538,saQpari_CLEAN
5b5dc6a1098c14000185fada,English,NA,Guessing the Japanese for specific words by listening to two options,2,syobosyobo,BLEARY (EYES),https://www.honestcookingblog.com/soundfiles/retye.mp3,correct,1121,syobosyobo_WATERY (EYES)
5b5dc6a1098c14000185fada,English,NA,Guessing the Japanese for specific words by listening to two options,2,kaku,SCRATCH,https://www.honestcookingblog.com/soundfiles/zuzi.mp3,incorrect,1089,kaku_SCRATCH
5b5dc6a1098c14000185fada,English,NA,Guessing the Japanese for specific words by listening to two options,2,kanasyii,SAD,https://www.honestcookingblog.com/soundfiles/nusyura.mp3,incorrect,1021,kanasyii_SAD
5b5dc6a1098c14000185fada,English,NA,Guessing the Japanese for specific words by listening to two options,2,modokasyii,IMPATIENT,https://www.honestcookingblog.com/soundfiles/syeheruma.mp3,correct,989,modokasyii_ANNOYED/IMPATIENT
5b5dc6a1098c14000185fada,English,NA,Guessing the Japanese for specific words by listening to two options,2,tsurai,GLUM,https://www.honestcookingblog.com/soundfiles/wikyua.mp3,correct,989,tsurai_SAD
5b5dc6a1098c14000185fada,English,NA,Guessing the Japanese for specific words by listening to two options,2,akaanakaQta,DARK,https://www.honestcookingblog.com/soundfiles/uruhuruyu.mp3,incorrect,1164,akaanakaQta_DARK
5b5dc6a1098c14000185fada,English,NA,Guessing the Japanese for specific words by listening to two options,2,geNki,ENERGETIC,https://www.honestcookingblog.com/soundfiles/roQna.mp3,correct,1291,geNki_LIVELY (ENERGETIC)
5b5dc6a1098c14000185fada,English,NA,Guessing the Japanese for specific words by listening to two options,2,deQkai,COARSE,https://www.honestcookingblog.com/soundfiles/wonua.mp3,incorrect,1119,deQkai_ROUGH
5b5dc6a1098c14000185fada,English,NA,Guessing the Japanese for specific words by listening to two options,2,kara,EMPTY,https://www.honestcookingblog.com/soundfiles/ruku.mp3,incorrect,806,kara_EMPTY
5b5dc6a1098c14000185fada,English,NA,Guessing the Japanese for specific words by listening to two options,2,hasyikai,PRICKLING,https://www.honestcookingblog.com/soundfiles/zyumarua.mp3,incorrect,897,hasyikai_ITCHING
55da1c4669dbc30010b67569,English,French,Listen to two Japanese recordings and say which was a translation of an English word above,2,yoroyoro,WOBBLING,https://www.honestcookingblog.com/soundfiles/tehe.mp3,correct,992,yoroyoro_WOBBLING
55da1c4669dbc30010b67569,English,French,Listen to two Japanese recordings and say which was a translation of an English word above,2,fuwafuwa,FLUFFY,https://www.honestcookingblog.com/soundfiles/gityu.mp3,correct,1497,fuwafuwa_SOFT
55da1c4669dbc30010b67569,English,French,Listen to two Japanese recordings and say which was a translation of an English word above,2,katai,HARD,https://www.honestcookingblog.com/soundfiles/zuwua.mp3,correct,820,katai_HARD
55da1c4669dbc30010b67569,English,French,Listen to two Japanese recordings and say which was a translation of an English word above,2,pyoNpyoN,BOUNCING,https://www.honestcookingblog.com/soundfiles/zeQ.mp3,correct,678,pyoNpyoN_HOPPING
55da1c4669dbc30010b67569,English,French,Listen to two Japanese recordings and say which was a translation of an English word above,2,hisohiso,WHISPERING,https://www.honestcookingblog.com/soundfiles/dzame.mp3,correct,1411,hisohiso_WHISPERING
55da1c4669dbc30010b67569,English,French,Listen to two Japanese recordings and say which was a translation of an English word above,2,niyaniya,SPASMING (e.g. in stomach),https://www.honestcookingblog.com/soundfiles/syatu.mp3,correct,1081,niyaniya_CRAMPING (STOMACH)
55da1c4669dbc30010b67569,English,French,Listen to two Japanese recordings and say which was a translation of an English word above,2,zyimezyime,MUGGY,https://www.honestcookingblog.com/soundfiles/matyo.mp3,correct,1023,zyimezyime_HUMID
55da1c4669dbc30010b67569,English,French,Listen to two Japanese recordings and say which was a translation of an English word above,2,zoNzoN,SHIVERS (DOWN YOUR SPINE),https://www.honestcookingblog.com/soundfiles/kyeQ.mp3,correct,3076,zoNzoN_(SPINE) TINGLING
55da1c4669dbc30010b67569,English,French,Listen to two Japanese recordings and say which was a translation of an English word above,2,tyikutyiku,ITCHING,https://www.honestcookingblog.com/soundfiles/yazi.mp3,correct,2543,tyikutyiku_ITCHING
55da1c4669dbc30010b67569,English,French,Listen to two Japanese recordings and say which was a translation of an English word above,2,hiyaQkoi,COOL,https://www.honestcookingblog.com/soundfiles/natunea.mp3,incorrect,2051,hiyaQkoi_COOL
55da1c4669dbc30010b67569,English,French,Listen to two Japanese recordings and say which was a translation of an English word above,2,suu,SUCK,https://www.honestcookingblog.com/soundfiles/ki.mp3,correct,897,suu_SUCK
55da1c4669dbc30010b67569,English,French,Listen to two Japanese recordings and say which was a translation of an English word above,2,fuku,PUFF,https://www.honestcookingblog.com/soundfiles/niri.mp3,correct,1211,fuku_BLOW
55da1c4669dbc30010b67569,English,French,Listen to two Japanese recordings and say which was a translation of an English word above,2,saku,RIP,https://www.honestcookingblog.com/soundfiles/kuni.mp3,incorrect,1093,saku_TEAR
55da1c4669dbc30010b67569,English,French,Listen to two Japanese recordings and say which was a translation of an English word above,2,osoi,SLOW,https://www.honestcookingblog.com/soundfiles/ekea.mp3,correct,1253,osoi_SLOW
55da1c4669dbc30010b67569,English,French,Listen to two Japanese recordings and say which was a translation of an English word above,2,kiiN,RINGING (e.g. a ringing sound in your ears),https://www.honestcookingblog.com/soundfiles/naQ.mp3,correct,1509,kiiN_RINGING
55da1c4669dbc30010b67569,English,French,Listen to two Japanese recordings and say which was a translation of an English word above,2,izyiizyi,ANNOYED,https://www.honestcookingblog.com/soundfiles/awa.mp3,correct,723,izyiizyi_ANNOYED/IMPATIENT
55da1c4669dbc30010b67569,English,French,Listen to two Japanese recordings and say which was a translation of an English word above,2,mabusyii,BLINDING (light),https://www.honestcookingblog.com/soundfiles/tyutyira.mp3,correct,7227,mabusyii_GLARING (OVERLY BRIGHT)
55da1c4669dbc30010b67569,English,French,Listen to two Japanese recordings and say which was a translation of an English word above,2,yakamasyii,LOUD,https://www.honestcookingblog.com/soundfiles/tyuzusuna.mp3,correct,1657,yakamasyii_NOISY
55da1c4669dbc30010b67569,English,French,Listen to two Japanese recordings and say which was a translation of an English word above,2,deQkai,MASSIVE,https://www.honestcookingblog.com/soundfiles/horua.mp3,incorrect,1630,deQkai_BIG
55da1c4669dbc30010b67569,English,French,Listen to two Japanese recordings and say which was a translation of an English word above,2,saQpari,CLEAN,https://www.honestcookingblog.com/soundfiles/kusyuha.mp3,incorrect,2136,saQpari_CLEAN
55da1c4669dbc30010b67569,English,French,Listen to two Japanese recordings and say which was a translation of an English word above,2,syobosyobo,WATERY (EYES),https://www.honestcookingblog.com/soundfiles/mesye.mp3,correct,1516,syobosyobo_WATERY (EYES)
55da1c4669dbc30010b67569,English,French,Listen to two Japanese recordings and say which was a translation of an English word above,2,kaku,SCRATCH,https://www.honestcookingblog.com/soundfiles/ruri.mp3,incorrect,967,kaku_SCRATCH
55da1c4669dbc30010b67569,English,French,Listen to two Japanese recordings and say which was a translation of an English word above,2,kanasyii,GLUM,https://www.honestcookingblog.com/soundfiles/ruhuma.mp3,incorrect,949,kanasyii_SAD
55da1c4669dbc30010b67569,English,French,Listen to two Japanese recordings and say which was a translation of an English word above,2,modokasyii,IMPATIENT,https://www.honestcookingblog.com/soundfiles/syeheruma.mp3,correct,870,modokasyii_ANNOYED/IMPATIENT
55da1c4669dbc30010b67569,English,French,Listen to two Japanese recordings and say which was a translation of an English word above,2,tsurai,GLUM,https://www.honestcookingblog.com/soundfiles/hihua.mp3,incorrect,1171,tsurai_SAD
55da1c4669dbc30010b67569,English,French,Listen to two Japanese recordings and say which was a translation of an English word above,2,akaanakaQta,DARK,https://www.honestcookingblog.com/soundfiles/uzukuzuwu.mp3,correct,3624,akaanakaQta_DARK
55da1c4669dbc30010b67569,English,French,Listen to two Japanese recordings and say which was a translation of an English word above,2,geNki,ENERGETIC,https://www.honestcookingblog.com/soundfiles/soQza.mp3,correct,2765,geNki_LIVELY (ENERGETIC)
55da1c4669dbc30010b67569,English,French,Listen to two Japanese recordings and say which was a translation of an English word above,2,deQkai,GRITTY,https://www.honestcookingblog.com/soundfiles/horua.mp3,correct,1637,deQkai_ROUGH
55da1c4669dbc30010b67569,English,French,Listen to two Japanese recordings and say which was a translation of an English word above,2,kara,EMPTY,https://www.honestcookingblog.com/soundfiles/ruku.mp3,incorrect,1052,kara_EMPTY
55da1c4669dbc30010b67569,English,French,Listen to two Japanese recordings and say which was a translation of an English word above,2,hasyikai,PRICKLING,https://www.honestcookingblog.com/soundfiles/nuranua.mp3,incorrect,1682,hasyikai_ITCHING
5ffb32c48a005255062375df,English,None,I had to guess which Japanese word that I heard matched the English word presented to me,2,yoroyoro,WOBBLING,https://www.honestcookingblog.com/soundfiles/tyekye.mp3,correct,2642,yoroyoro_WOBBLING
